TransactionID,Amount,Promo code:,1st installment,2nd,3rd,Payment Date,Payment Date 2nd,Payment Date 3rd,CandID,ManegerID,CourseID,LocationID
TR564,270000,Deb0923,76000,24000,0,2024-10-12,2024-10-12,NULL,DMCC230565,MG04,CP01,LC02
TR565,250000,Tols2804,150000,100000,0,2024-10-03,2024-10-12,NULL,DMCC230566,NULL,CP01,LC02
TR566,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230567,NULL,CP01,LC02
TR567,250000,Deb0922,150000,100000,0,2024-10-03,2024-10-18,NULL,DMCC230568,MG04,CP01,LC02
TR568,270000,Tols2804,100000,0,0,2024-10-05,NULL,NULL,DMCC230569,NULL,CP01,LC02
TR569,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230570,MG04,CP01,LC02
TR57,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23058,NULL,CP01,LC02
TR570,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230571,NULL,CP01,LC02
TR571,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230572,MG04,CP01,LC02
TR572,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230573,NULL,CP01,LC02
TR573,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230574,NULL,CP01,LC02
TR574,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230575,NULL,CP01,LC02
TR575,0,Midweek,0,0,0,null,NULL,NULL,DMCMC22001,MG01,CP01,LC02
TR576,0,Midweek,0,0,0,null,NULL,NULL,DMCMC22002,MG01,CP01,LC02
TR577,68000,Midweek,39000,29000,0,null,NULL,NULL,DMCMC22003,MG01,CP01,LC02
TR578,0,Midweek,0,0,0,null,NULL,NULL,DMCMC22004,MG01,CP01,LC02
TR579,0,Midweek,0,0,0,null,NULL,NULL,DMCMC22005,MG01,CP01,LC02
TR58,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23059,NULL,CP01,LC02
TR580,68000,Midweek,34000,0,34000,2022-09-22,NULL,NULL,DMCMC22006,MG01,CP01,LC02
TR581,68000,Midweek,68000,0,0,2022-09-24,NULL,NULL,DMCMC22007,MG01,CP01,LC02
TR582,68000,Midweek,68000,0,0,2022-10-05,NULL,NULL,DMCMC22008,MG01,CP01,LC02
TR583,0,Midweek,0,0,0,null,NULL,NULL,DMCMC22009,MG01,CP01,LC02
TR584,68000,Midweek,68000,0,0,2022-09-26,NULL,NULL,DMCMC220010,MG01,CP01,LC02
TR585,69000,Midweek,69000,0,0,2022-11-11,NULL,NULL,DMCMC220011,MG01,CP01,LC02
TR586,69000,Midweek,69000,0,0,2022-09-28,NULL,NULL,DMCMC220012,MG01,CP01,LC02
TR587,0,midweek,0,0,0,null,NULL,NULL,DMCMC220013,MG01,CP01,LC02
TR588,0,Midweek,0,0,0,null,NULL,NULL,DMCMC220014,MG01,CP01,LC02
TR589,69000,midweek,39000,0,30000,2022-10-03,NULL,NULL,DMCMC220015,MG01,CP01,LC02
TR59,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23060,NULL,CP01,LC02
TR590,75000,midweek,40000,10000,25000,2022-10-04,NULL,NULL,DMCMC220016,MG01,CP01,LC02
TR591,69000,midweek,40000,0,29000,2022-09-27,NULL,NULL,DMCMC220017,MG01,CP01,LC02
TR592,68000,midweek,50000,18000,0,2022-09-28,NULL,NULL,DMCMC220018,MG01,CP01,LC02
TR593,69000,midweek,69000,0,0,2022-09-29,NULL,NULL,DMCMC220019,MG01,CP01,LC02
TR594,0,midweek,0,0,0,null,NULL,NULL,DMCMC220020,MG01,CP01,LC02
TR595,69000,midweek,69000,0,0,2022-10-04,NULL,NULL,DMCMC220021,MG01,CP01,LC02
TR596,69000,midweek,50000,19000,0,2022-10-06,NULL,NULL,DMCMC220022,MG01,CP01,LC02
TR597,0,VALENTINE,0,0,0,null,NULL,NULL,DMCMC220023,MG01,CP01,LC02
TR598,50000,Valentine,50000,0,0,2023-08-07,NULL,NULL,DMCMC220024,MG01,CP01,LC02
TR599,50000,VALENTINE,50000,0,0,2023-02-19,NULL,NULL,DMCMC220025,MG01,CP01,LC02
TR60,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23061,NULL,CP01,LC02
TR600,0,Valentine,0,0,0,null,NULL,NULL,DMCMC220026,MG01,CP01,LC02
TR601,63000,Easter,63000,0,0,2023-04-01,NULL,NULL,DMCMC220027,MG01,CP01,LC02
TR602,88000,Easter,44000,44000,0,2023-04-12,NULL,NULL,DMCMC220028,MG01,CP01,LC02
TR603,88000,Easter,44000,44000,0,2023-04-18,NULL,NULL,DMCMC220029,MG01,CP01,LC02
TR604,50000,TOLULOPE SEUN,50000,0,0,2023-04-01,NULL,NULL,DMCMC220030,MG01,CP01,LC02
TR605,0,kezi01,0,0,0,null,NULL,NULL,DMCMC220031,MG01,CP01,LC02
TR606,0,kezi01,0,0,0,null,NULL,NULL,DMCMC220032,MG01,CP01,LC02
TR607,85000,kezi01,85000,0,0,2023-04-07,NULL,NULL,DMCMC220033,MG01,CP01,LC02
TR608,0,fab2504,0,0,0,null,NULL,NULL,DMCMC220034,MG07,CP01,LC02
TR609,0,fab2504,0,0,0,null,NULL,NULL,DMCMC220035,MG07,CP01,LC02
TR61,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23062,NULL,CP01,LC02
TR610,0,kezi01,0,0,0,null,NULL,NULL,DMCMC220036,MG01,CP01,LC02
TR611,0,kezi01,0,0,0,null,NULL,NULL,DMCMC220037,MG01,CP01,LC02
TR612,90000,kezi01,90000,0,0,2023-04-20,NULL,NULL,DMCMC220038,MG01,CP01,LC02
TR613,0,fab2504,0,0,0,null,NULL,NULL,DMCMC220039,MG07,CP01,LC02
TR614,96000,kezi01,37500,10500,48000,2023-04-29,NULL,NULL,DMCMC220040,MG01,CP01,LC02
TR615,91000,fab2504,91000,0,0,2023-05-04,NULL,NULL,DMCMC220041,MG07,CP01,LC02
TR616,96000,fab2504,48000,48000,0,2023-05-04,NULL,NULL,DMCMC220042,MG07,CP01,LC02
TR617,90000,kezi01,90000,0,0,2023-04-30,NULL,NULL,DMCMC220043,MG01,CP01,LC02
TR618,75000,kezi01,37500,37500,0,2023-04-26,NULL,NULL,DMCMC220044,MG01,CP01,LC02
TR619,0,Fab2504,0,0,0,null,NULL,NULL,DMCMC220045,MG07,CP01,LC02
TR62,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23063,NULL,CP01,LC02
TR620,90000,Kezi01,50000,40000,0,2023-05-07,NULL,NULL,DMCMC220046,MG01,CP01,LC02
TR621,100000,Fab2504,50000,50000,0,2023-05-27,NULL,NULL,DMCMC220047,MG07,CP01,LC02
TR622,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220048,NULL,CP01,LC02
TR623,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220049,NULL,CP01,LC02
TR624,91000,Tols2804,91000,0,0,2023-05-03,NULL,NULL,DMCMC220050,NULL,CP01,LC02
TR625,0,Fab2504,0,0,0,null,NULL,NULL,DMCMC220051,MG07,CP01,LC02
TR626,0,Fab2504,0,0,0,null,NULL,NULL,DMCMC220052,MG07,CP01,LC02
TR627,120000,Fab2504,60000,60000,0,2023-06-25,NULL,NULL,DMCMC220053,MG07,CP01,LC02
TR628,96000,Tols2804,48000,48000,0,2023-05-05,NULL,NULL,DMCMC220054,NULL,CP01,LC02
TR629,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220055,NULL,CP01,LC02
TR63,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23064,NULL,CP01,LC02
TR630,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220056,NULL,CP01,LC02
TR631,98000,Tols2804,48000,50000,0,2023-05-07,NULL,NULL,DMCMC220057,NULL,CP01,LC02
TR632,0,Fab2504,0,0,0,null,NULL,NULL,DMCMC220058,MG07,CP01,LC02
TR633,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220059,NULL,CP01,LC02
TR634,91000,fab2504,91000,0,0,2023-09-05,NULL,NULL,DMCMC220060,MG07,CP01,LC02
TR635,75000,Tols2804,37500,0,0,2023-05-09,NULL,NULL,DMCMC220061,NULL,CP01,LC02
TR636,96000,Fab2504,48000,48000,0,2023-05-15,NULL,NULL,DMCMC220062,MG07,CP01,LC02
TR637,91000,Fab2504,91000,0,0,2023-09-05,NULL,NULL,DMCMC220063,MG07,CP01,LC02
TR638,100000,Fab2504,50000,50000,0,2023-05-27,NULL,NULL,DMCMC220064,MG07,CP01,LC02
TR639,114000,Tols2804,114000,0,0,2023-03-06,NULL,NULL,DMCMC220065,NULL,CP01,LC02
TR64,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23065,NULL,CP01,LC02
TR640,114000,Tols2804,114000,0,0,2023-01-06,NULL,NULL,DMCMC220066,NULL,CP01,LC02
TR641,110000,Fab123,60000,50000,0,2023-05-30,NULL,NULL,DMCMC220067,MG07,CP01,LC02
TR642,100000,Kezi01,100000,0,0,2023-05-06,NULL,NULL,DMCMC220068,MG01,CP01,LC02
TR643,0,tol2804,0,0,0,null,NULL,NULL,DMCMC220069,NULL,CP01,LC02
TR644,114000,Viv,114000,0,0,2023-06-07,NULL,NULL,DMCMC220070,MG12,CP01,LC02
TR645,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220071,NULL,CP01,LC02
TR646,60000,Viv,60000,0,0,2023-03-07,NULL,NULL,DMCMC220072,MG12,CP01,LC02
TR647,100000,Tols2804,80000,20000,0,2023-07-31,NULL,NULL,DMCMC220073,NULL,CP01,LC02
TR648,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220074,NULL,CP01,LC02
TR649,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220075,NULL,CP01,LC02
TR65,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23066,NULL,CP01,LC02
TR650,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220076,NULL,CP01,LC02
TR651,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220077,NULL,CP01,LC02
TR652,120000,Tols2804,70000,0,0,2023-07-31,NULL,NULL,DMCMC220078,NULL,CP01,LC02
TR653,114000,Tols2804,114000,0,0,2023-11-18,NULL,NULL,DMCMC220079,NULL,CP01,LC02
TR654,100000,Tols2804,80000,15000,0,2023-07-08,NULL,NULL,DMCMC220080,NULL,CP01,LC02
TR655,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220081,NULL,CP01,LC02
TR656,120000,Tols2804,70000,50000,0,2023-07-28,NULL,NULL,DMCMC220082,NULL,CP01,LC02
TR657,110000,Tols2804,50000,30000,30000,2023-04-10,NULL,NULL,DMCMC220083,NULL,CP01,LC02
TR658,0,Fab123,0,0,0,null,NULL,NULL,DMCMC220084,MG07,CP01,LC02
TR659,114000,Tols2804,114000,0,0,2023-08-27,NULL,NULL,DMCMC220085,NULL,CP01,LC02
TR66,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23067,NULL,CP01,LC02
TR660,120000,Tols2804,60000,60000,0,2023-06-09,NULL,NULL,DMCMC220086,NULL,CP01,LC02
TR661,0,fab2504,0,0,0,null,NULL,NULL,DMCMC220087,MG07,CP01,LC02
TR662,114000,Tols2804,114000,0,0,2023-01-09,NULL,NULL,DMCMC220088,NULL,CP01,LC02
TR663,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220089,NULL,CP01,LC02
TR664,110000,Tols2804,110000,0,0,2023-09-28,NULL,NULL,DMCMC220090,NULL,CP01,LC02
TR665,0,Viv,0,0,0,null,NULL,NULL,DMCMC220091,MG12,CP01,LC02
TR666,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220092,NULL,CP01,LC02
TR667,100000,Tols2804,50000,50000,0,2023-09-27,NULL,NULL,DMCMC220093,NULL,CP01,LC02
TR668,0,Lagmdwk,0,0,0,null,NULL,NULL,DMCMC220094,NULL,CP01,LC02
TR669,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220095,NULL,CP01,LC02
TR67,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23068,NULL,CP01,LC02
TR670,110000,Tols2804,65000,45000,0,2023-03-10,NULL,NULL,DMCMC220096,NULL,CP01,LC02
TR671,0,Viv,0,0,0,null,NULL,NULL,DMCMC220097,MG12,CP01,LC02
TR672,110000,Tols2804,30000,20000,0,2023-03-10,NULL,NULL,DMCMC220098,NULL,CP01,LC02
TR673,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC220099,NULL,CP01,LC02
TR674,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200100,NULL,CP01,LC02
TR675,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200101,NULL,CP01,LC02
TR676,110000,Tols2804,65000,0,0,2023-09-27,NULL,NULL,DMCMC2200102,NULL,CP01,LC02
TR677,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200103,MG12,CP01,LC02
TR678,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200104,MG12,CP01,LC02
TR679,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200105,MG12,CP01,LC02
TR68,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23069,NULL,CP01,LC02
TR680,100000,Tols2804,100000,0,0,2023-02-10,NULL,NULL,DMCMC2200106,NULL,CP01,LC02
TR681,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200107,NULL,CP01,LC02
TR682,100000,Viv,100000,0,0,2023-02-10,NULL,NULL,DMCMC2200108,MG12,CP01,LC02
TR683,100000,Viv,50000,50000,0,2023-05-10,NULL,NULL,DMCMC2200109,MG12,CP01,LC02
TR684,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200110,NULL,CP01,LC02
TR685,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200111,MG12,CP01,LC02
TR686,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200112,MG12,CP01,LC02
TR687,100000,Tols2804,100000,0,0,2023-10-30,NULL,NULL,DMCMC2200113,NULL,CP01,LC02
TR688,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200114,MG12,CP01,LC02
TR689,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200115,NULL,CP01,LC02
TR69,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23070,NULL,CP01,LC02
TR690,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200116,MG12,CP01,LC02
TR691,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200117,MG12,CP01,LC02
TR692,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200118,NULL,CP01,LC02
TR693,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200119,NULL,CP01,LC02
TR694,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200120,MG12,CP01,LC02
TR695,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200121,MG12,CP01,LC02
TR696,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200122,NULL,CP01,LC02
TR697,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200123,MG12,CP01,LC02
TR698,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200124,MG12,CP01,LC02
TR699,110000,Tols2804,70000,40000,0,2023-11-01,NULL,NULL,DMCMC2200125,NULL,CP01,LC02
TR70,0,1001IGWE,0,0,0,null,NULL,NULL,DMCC23071,NULL,CP01,LC02
TR700,100000,Viv,100000,0,0,2023-11-02,NULL,NULL,DMCMC2200126,MG12,CP01,LC02
TR701,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200127,MG12,CP01,LC02
TR702,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200128,MG12,CP01,LC02
TR703,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200129,MG12,CP01,LC02
TR704,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200130,NULL,CP01,LC02
TR705,100000,Viv,100000,0,0,2023-10-27,NULL,NULL,DMCMC2200131,MG12,CP01,LC02
TR706,100000,Viv,100000,0,0,2023-10-27,NULL,NULL,DMCMC2200132,MG12,CP01,LC02
TR707,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200133,NULL,CP01,LC02
TR708,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200134,NULL,CP01,LC02
TR709,100000,Tols2804,100000,0,0,2023-11-01,NULL,NULL,DMCMC2200135,NULL,CP01,LC02
TR71,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23072,NULL,CP01,LC02
TR710,100000,Viv,100000,0,0,2023-11-02,NULL,NULL,DMCMC2200136,MG12,CP01,LC02
TR711,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200137,MG12,CP01,LC02
TR712,100000,Viv,100000,0,0,2023-11-09,NULL,NULL,DMCMC2200138,MG12,CP01,LC02
TR713,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200139,NULL,CP01,LC02
TR714,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200140,MG12,CP01,LC02
TR715,110000,Tols2804,65000,45000,0,2023-11-28,NULL,NULL,DMCMC2200141,NULL,CP01,LC02
TR716,100000,Viv,100000,0,0,2023-11-18,NULL,NULL,DMCMC2200142,MG12,CP01,LC02
TR717,0,Tol2804,0,0,0,null,NULL,NULL,DMCMC2200143,NULL,CP01,LC02
TR718,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200144,NULL,CP01,LC02
TR719,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200145,NULL,CP01,LC02
TR72,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23073,NULL,CP01,LC02
TR720,110000,Tols2804,110000,0,0,2023-11-29,NULL,NULL,DMCMC2200146,NULL,CP01,LC02
TR721,110000,Kezi01,70000,40000,0,2023-11-27,NULL,NULL,DMCMC2200147,MG01,CP01,LC02
TR722,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200148,NULL,CP01,LC02
TR723,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200149,NULL,CP01,LC02
TR724,0,Tol2804,0,0,0,null,NULL,NULL,DMCMC2200150,NULL,CP01,LC02
TR725,0,Tol2804,0,0,0,null,NULL,NULL,DMCMC2200151,NULL,CP01,LC02
TR726,100000,Tol2804,100000,0,0,2023-11-30,NULL,NULL,DMCMC2200152,NULL,CP01,LC02
TR727,0,Tols2408,0,0,0,null,NULL,NULL,DMCMC2200153,NULL,CP01,LC02
TR728,130000,Tols2804,130000,0,0,2023-12-18,NULL,NULL,DMCMC2200154,NULL,CP01,LC02
TR729,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200155,NULL,CP01,LC02
TR73,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23074,NULL,CP01,LC02
TR730,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200156,MG04,CP01,LC02
TR731,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200157,MG04,CP01,LC02
TR732,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200158,MG04,CP01,LC02
TR733,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200159,MG04,CP01,LC02
TR734,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200160,MG04,CP01,LC02
TR735,130000,Deb0923,60000,70000,0,2024-01-10,NULL,NULL,DMCMC2200161,MG04,CP01,LC02
TR736,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200162,MG04,CP01,LC02
TR737,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200163,MG04,CP01,LC02
TR738,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200164,MG04,CP01,LC02
TR739,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200165,MG04,CP01,LC02
TR74,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23075,NULL,CP01,LC02
TR740,130000,Deb0923,130000,0,0,2024-01-09,NULL,NULL,DMCMC2200166,MG04,CP01,LC02
TR741,150000,Deb0923,100000,50000,0,2024-01-10,NULL,NULL,DMCMC2200167,MG04,CP01,LC02
TR742,130000,Deb0923,130000,0,0,2024-01-10,NULL,NULL,DMCMC2200168,MG04,CP01,LC02
TR743,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200169,MG04,CP01,LC02
TR744,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200170,MG04,CP01,LC02
TR745,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200171,MG04,CP01,LC02
TR746,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200172,MG04,CP01,LC02
TR747,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200173,MG04,CP01,LC02
TR748,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200174,MG04,CP01,LC02
TR749,130000,Deb0923,100000,30000,0,2024-01-10,NULL,NULL,DMCMC2200175,MG04,CP01,LC02
TR75,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23076,NULL,CP01,LC02
TR750,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200176,MG04,CP01,LC02
TR751,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200177,MG04,CP01,LC02
TR752,130000,Deb0923,60000,70000,0,2024-02-03,NULL,NULL,DMCMC2200178,MG04,CP01,LC02
TR753,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200179,MG04,CP01,LC02
TR754,130000,Deb0923,65000,30000,35000,2024-02-07,NULL,NULL,DMCMC2200180,MG04,CP01,LC02
TR755,130000,Deb0923,130000,0,0,2024-02-07,NULL,NULL,DMCMC2200181,MG04,CP01,LC02
TR756,110000,Deb0923,110000,0,0,2024-02-02,NULL,NULL,DMCMC2200182,MG04,CP01,LC02
TR757,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200183,MG04,CP01,LC02
TR758,130000,Viv,130000,0,0,2024-02-07,NULL,NULL,DMCMC2200184,MG12,CP01,LC02
TR759,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200185,MG04,CP01,LC02
TR76,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23077,NULL,CP01,LC02
TR760,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200186,MG04,CP01,LC02
TR761,130000,Deb0923,60000,0,0,2024-02-05,NULL,NULL,DMCMC2200187,MG04,CP01,LC02
TR762,130000,Deb0923,130000,0,0,2024-02-07,NULL,NULL,DMCMC2200188,MG04,CP01,LC02
TR763,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200189,MG04,CP01,LC02
TR764,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200190,MG04,CP01,LC02
TR765,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200191,MG04,CP01,LC02
TR766,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200192,MG04,CP01,LC02
TR767,120000,Deb0923,120000,0,0,2024-02-29,NULL,NULL,DMCMC2200193,MG04,CP01,LC02
TR768,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200194,MG04,CP01,LC02
TR769,120000,Deb0923,120000,0,0,2024-02-27,NULL,NULL,DMCMC2200195,MG04,CP01,LC02
TR77,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23078,NULL,CP01,LC02
TR770,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200196,MG04,CP01,LC02
TR771,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200197,MG04,CP01,LC02
TR772,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200198,MG04,CP01,LC02
TR773,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200199,MG04,CP01,LC02
TR774,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200200,MG04,CP01,LC02
TR775,120000,Deb0923,50000,70000,0,2024-03-06,NULL,NULL,DMCMC2200201,MG04,CP01,LC02
TR776,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200202,MG04,CP01,LC02
TR777,120000,Deb0923,120000,0,0,2024-02-28,NULL,NULL,DMCMC2200203,MG04,CP01,LC02
TR778,120000,Viv,120000,0,0,2024-03-01,NULL,NULL,DMCMC2200204,MG12,CP01,LC02
TR779,120000,Deb0923,80000,40000,0,2024-02-29,NULL,NULL,DMCMC2200205,MG04,CP01,LC02
TR78,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23079,NULL,CP01,LC02
TR780,120000,Deb0923,120000,0,0,2024-02-28,NULL,NULL,DMCMC2200206,MG04,CP01,LC02
TR781,140000,Deb0923,90000,50000,0,2024-02-28,NULL,NULL,DMCMC2200207,MG04,CP01,LC02
TR782,120000,Deb0923,120000,0,0,2024-02-28,NULL,NULL,DMCMC2200208,MG04,CP01,LC02
TR783,170000,Viv,100000,0,0,2024-04-03,NULL,NULL,DMCMC2200209,MG04,CP01,LC02
TR784,120000,B00245864,120000,0,0,2024-02-29,NULL,NULL,DMCMC2200210,MG04,CP01,LC02
TR785,130000,Viv,130000,0,0,2024-03-02,NULL,NULL,DMCMC2200211,MG12,CP01,LC02
TR786,130000,Kezi01,130000,0,0,2024-03-02,NULL,NULL,DMCMC2200212,MG01,CP01,LC02
TR787,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200213,MG12,CP01,LC02
TR788,130000,Kezi01,130000,0,0,2024-03-05,NULL,NULL,DMCMC2200214,MG04,CP01,LC02
TR789,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200215,MG04,CP01,LC02
TR79,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23080,NULL,CP01,LC02
TR790,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200216,MG04,CP01,LC02
TR791,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200217,MG04,CP01,LC02
TR792,170000,Deb0923,170000,0,0,2024-03-20,NULL,NULL,DMCMC2200218,MG04,CP01,LC02
TR793,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200219,MG04,CP01,LC02
TR794,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200220,MG04,CP01,LC02
TR795,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200221,MG04,CP01,LC02
TR796,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200222,MG04,CP01,LC02
TR797,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200223,MG04,CP01,LC02
TR798,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200224,MG12,CP01,LC02
TR799,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200225,MG04,CP01,LC02
TR80,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23081,NULL,CP01,LC02
TR800,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200226,MG04,CP01,LC02
TR801,0,Viv,0,0,0,null,NULL,NULL,DMCMC2200227,MG12,CP01,LC02
TR802,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200228,MG04,CP01,LC02
TR803,170000,Deb0923,170000,0,0,2024-04-03,NULL,NULL,DMCMC2200229,MG04,CP01,LC02
TR804,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200230,MG04,CP01,LC02
TR805,170000,Deb0923,170000,0,0,2024-04-03,NULL,NULL,DMCMC2200231,MG04,CP01,LC02
TR806,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200232,MG04,CP01,LC02
TR807,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200233,MG04,CP01,LC02
TR808,170000,Kezi01,100000,70000,0,2024-05-08,NULL,NULL,DMCMC2200234,MG01,CP01,LC02
TR809,0,Deb0923,0,0,0,null,NULL,NULL,DMCMC2200235,MG04,CP01,LC02
TR81,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23082,NULL,CP01,LC02
TR810,0,Tols2804,0,0,0,null,NULL,NULL,DMCMC2200236,NULL,CP01,LC02
