CandID,Reg_Date,Opportunity type,Success Story,suc_date,Training Session,Training Type,MG_ID,Cos_ID,Loc_ID
ABJUIUX230064,3/16/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230065,3/19/2024,Closed Won,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230066,3/20/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230067,3/20/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230068,3/21/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230069,3/22/2024,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230070,3/23/2024,Closed Won,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230071,3/27/2024,Closed Won,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230072,3/29/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230073,4/1/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230074,4/2/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230075,4/2/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230076,4/2/2024,Closed Lost,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230077,4/4/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230078,4/4/2024,Prospecting,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230079,4/8/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230080,4/24/2024,Closed Won,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230081,4/24/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230082,4/24/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230083,4/27/2024,Part Paid,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230084,4/27/2024,Prospecting,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230085,4/29/2024,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230086,5/3/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230087,5/4/2024,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230088,5/5/2024,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230089,5/6/2024,Closed Lost,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230090,5/6/2024,Closed Won,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX230091,5/6/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230092,5/7/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX230093,5/8/2024,Closed Won,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230094,5/9/2024,Closed Won,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230095,5/9/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230096,5/14/2024,Part Paid,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX230097,5/20/2024,Closed Won,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230098,5/20/2024,Closed Won,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX230099,5/21/2024,Closed Won,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300100,5/22/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300101,5/23/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300102,5/25/2024,Closed Won,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300103,5/30/2024,Nurturing,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300104,6/4/2024,Closed Won,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300105,6/5/2024,Nurturing,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300106,6/24/2024,Closed Won,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300107,6/28/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300108,8/4/2024,Nurturing,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300109,8/29/2024,Nurturing,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300110,8/29/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300111,8/29/2024,Nurturing,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300112,8/29/2024,Closed Lost,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300113,8/29/2024,Nurturing,,NULL,Midweek,null,MG02,CP03,LC01
ABJUIUX2300114,8/30/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300115,8/30/2024,Closed Won,,NULL,Weekend,null,MG02,CP03,LC01
ABJUIUX2300116,9/9/2024,Prospecting,,NULL,Weekend,null,MG01,CP03,LC01
ABJUIUX2300117,10/16/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300118,10/18/2024,Closed Lost,,NULL,Midweek,null,MG01,CP03,LC01
ABJUIUX2300119,10/21/2024,Nurturing,,NULL,Midweek,null,MG01,CP03,LC01
UIUXLG22001,8/20/2024,Prospecting,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG22002,8/29/2024,Closed Won,,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG22003,8/29/2024,Closed Won,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG22004,8/29/2024,Closed Won,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG22005,8/29/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG22006,8/29/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG22007,8/29/2024,Nurturing,,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG22008,8/29/2024,Nurturing,,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG22009,8/29/2024,Nurturing,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220010,8/29/2024,Nurturing,,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220011,8/29/2024,Nurturing,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220012,8/29/2024,Closed Won,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220013,8/29/2024,Closed Won,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220014,8/29/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220015,8/29/2024,Prospecting,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220016,8/29/2024,Closed Won,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220017,8/29/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220018,8/29/2024,Closed Won,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220019,8/29/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220020,8/29/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220021,8/29/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220022,8/30/2024,Closed Lost,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220023,8/30/2024,Prospecting,,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG220024,8/30/2024,Nurturing,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220025,8/30/2024,Closed Lost,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220026,8/30/2024,Nurturing,,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220027,8/30/2024,Nurturing,,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220028,8/30/2024,Prospecting,,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220029,8/30/2024,Closed Lost,,NULL,Weekend,null,MG04,CP03,LC02
UIUXLG220030,8/30/2024,Closed Lost,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220031,8/30/2024,Committed to Pay,,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG220032,8/30/2024,Committed to Pay,,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG220033,8/31/2024,Committed to Pay,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220034,8/31/2024,Closed Lost,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220035,8/31/2024,Nurturing,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220036,8/31/2024,Nurturing,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220037,9/5/2024,Prospecting,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220038,9/7/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220039,9/7/2024,Part Paid,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220040,9/9/2024,Closed Won,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220041,9/11/2024,Prospecting,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220042,9/12/2024,Prospecting,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220043,9/18/2024,Closed Won,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220044,9/24/2024,Nurturing,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220045,9/25/2024,Closed Won,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220046,9/27/2024,Closed Won,,NULL,Weekend,null,NULL,CP03,LC02
UIUXLG220047,10/2/2024,Committed to Pay,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220048,10/3/2024,Committed to Pay,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220049,10/3/2024,Closed Lost,,NULL,Midweek,null,MG04,CP03,LC02
UIUXLG220050,10/3/2024,Nurturing,,NULL,weekend,null,MG04,CP03,LC02
UIUXLG220051,10/7/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
UIUXLG220052,10/18/2024,Nurturing,,NULL,Midweek,null,NULL,CP03,LC02
ABJCYBSEC0001,3/18/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0002,3/18/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0003,3/18/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0004,3/19/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0005,3/19/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0006,3/20/2024,Closed Lost,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0007,3/20/2024,Part Paid,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0008,3/20/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC0009,3/20/2024,Nurturing,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00010,3/21/2024,Nurturing,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00011,3/21/2024,Nurturing,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00012,3/22/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00013,3/24/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00014,3/25/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00015,3/26/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00016,3/26/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00017,3/28/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00018,4/1/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00019,4/1/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00020,4/1/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00021,4/1/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00022,4/2/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00023,4/2/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00024,4/4/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00025,4/4/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00026,4/8/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00027,4/14/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00028,4/22/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00029,4/25/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00030,4/28/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00031,5/8/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00032,5/11/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00033,5/19/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00034,5/20/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00035,5/21/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00036,5/23/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00037,5/24/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00038,5/24/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00039,5/24/2024,Nurturing,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00040,5/26/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00041,5/27/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00042,5/28/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00043,5/30/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00044,5/30/2024,Closed Lost,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00045,5/31/2024,Closed Lost,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00046,6/3/2024,Closed Won,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00047,6/3/2024,Closed Won,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00048,6/3/2024,Closed Won,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00049,6/3/2024,Closed Won,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00050,6/4/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00051,6/4/2024,Closed Won,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00052,6/9/2024,Closed Won,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00053,6/12/2024,Nurturing,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00054,6/13/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00055,6/18/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00056,6/18/2024,Nurturing,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00057,7/18/2024,Nurturing,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00058,7/18/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00059,7/23/2024,Part Paid,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00060,7/23/2024,Part Paid,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00061,7/25/2024,Part Paid,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00062,7/26/2024,Closed Lost,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00064,7/26/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00065,7/27/2024,Committed to Pay,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00066,7/27/2024,Closed Lost,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00067,7/29/2024,,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00068,7/29/2024,Closed Lost,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00069,7/31/2024,Closed Lost,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00070,7/31/2024,Closed Lost,,NULL,Weekend,Physical,MG01,CP02,LC01
ABJCYBSEC00071,8/3/2024,Prospecting,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00072,8/7/2024,Closed Lost,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00073,8/15/2024,Prospecting,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00074,8/17/2024,Closed Lost,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00075,8/21/2024,Closed Lost,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00076,9/19/2024,Prospecting,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00077,9/20/2024,Closed Lost,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00078,9/20/2024,Prospecting,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00079,9/21/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00082,9/22/2024,Closed Lost,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00084,9/24/2024,Prospecting,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00086,9/25/2024,Prospecting,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00087,9/25/2024,Prospecting,,NULL,Midweek,Physical,MG01,CP02,LC01
ABJCYBSEC00088,9/26/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00090,9/28/2024,Closed Lost,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00092,9/30/2024,Closed Lost,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00093,9/30/2024,Closed Lost,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC00094,10/2/2024,Nurturing,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00096,10/3/2024,Closed Won,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC00099,10/5/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000100,10/6/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000102,10/8/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000103,10/8/2024,Closed Won,,NULL,Weekend,Physical,MG02,CP02,LC01
ABJCYBSEC000105,10/9/2024,Nurturing,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000106,10/9/2024,Closed Won,,NULL,Midweek,Physical,MG02,CP02,LC01
ABJCYBSEC000109,10/17/2024,Committed to Pay,,NULL,Weekend,Physical,MG02,CP02,LC01
CBSECLG22001,8/17/2024,Closed Lost,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG22002,8/17/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG22003,8/17/2024,Closed Won,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG22004,8/17/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG22005,8/18/2024,Part Paid,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG22006,8/19/2024,Prospecting,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG22007,8/21/2024,Prospecting,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG22008,8/21/2024,Nurturing,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG22009,8/22/2024,Closed Lost,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220010,8/22/2024,Closed Lost,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220011,8/23/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220012,8/25/2024,Part Paid,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220013,8/25/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220014,8/25/2024,Closed Lost,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220015,8/25/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220016,8/25/2024,Part Paid,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220017,8/26/2024,Part Paid,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220018,8/26/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220019,8/26/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220020,8/26/2024,Nurturing,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220021,8/26/2024,Closed Won,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220022,8/26/2024,Closed Won,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220023,8/27/2024,Closed Lost,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220024,8/27/2024,Prospecting,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220025,8/27/2024,Part Paid,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220026,8/27/2024,Part Paid,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220027,8/27/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220028,8/27/2024,Committed to Pay,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220029,8/27/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220030,8/27/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220031,8/27/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220032,8/28/2024,Part Paid,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220033,8/28/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220034,8/28/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220035,8/28/2024,Closed Won,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220036,8/28/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220037,8/28/2024,Nurturing,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220038,8/28/2024,Closed Lost,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220039,8/29/2024,Nurturing,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220040,8/29/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220041,9/1/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220042,9/6/2024,Part Paid,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220043,9/7/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220044,9/9/2024,Closed Won,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220045,9/14/2024,Closed Won,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220046,9/17/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220047,9/19/2024,Committed to Pay,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220048,9/24/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220049,9/24/2024,Closed Won,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220050,9/25/2024,Part Paid,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220051,9/25/2024,Committed to Pay,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220052,9/26/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220053,9/26/2024,Part Paid,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220054,9/27/2024,Closed Won,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220055,9/27/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220056,9/28/2024,Closed Won,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220057,9/29/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220058,9/29/2024,Part Paid,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220059,9/29/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220060,9/30/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220061,10/1/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220062,10/1/2024,Part Paid,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220063,10/2/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220064,10/2/2024,Closed Won,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220065,10/2/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220066,10/4/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220067,10/7/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220068,10/8/2024,Part Paid,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220069,10/8/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220070,10/10/2024,Nurturing,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220071,10/10/2024,Committed to Pay,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220072,10/11/2024,Nurturing,,NULL,Midweek,null,MG04,CP02,LC02
CBSECLG220073,10/12/2024,Committed to Pay,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220074,10/12/2024,Closed Won,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220075,10/12/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220076,10/12/2024,Committed to Pay,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220077,10/12/2024,Duplicate,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220078,10/12/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220079,10/12/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220080,10/12/2024,Closed Won,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220081,10/16/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220082,10/16/2024,Nurturing,,NULL,1-on-1,null,NULL,CP02,LC02
CBSECLG220083,10/16/2024,Nurturing,,NULL,Midweek,null,NULL,CP02,LC02
CBSECLG220084,10/16/2024,Nurturing,,NULL,Weekend,null,MG04,CP02,LC02
CBSECLG220085,10/18/2024,Closed Lost,,NULL,Weekend,null,NULL,CP02,LC02
CBSECLG220086,10/18/2024,Nurturing,,NULL,Weekend,null,NULL,CP02,LC02
