Product_ID,Item Purchased,Category,Size,Color,Season,Previous Purchases,Frequency of Purchases
PR2420,Sweater,Clothing,M,Blue,Fall,11,Every 3 Months
PR2421,Jacket,Outerwear,S,Green,Winter,28,Annually
PR2422,Sneakers,Footwear,L,Pink,Spring,2,Every 3 Months
PR2423,Jewelry,Accessories,M,Peach,Winter,45,Weekly
PR2424,Backpack,Accessories,M,Purple,Summer,7,Every 3 Months
PR2425,Jewelry,Accessories,M,Peach,Winter,28,Bi-Weekly
PR2426,Shoes,Footwear,S,Olive,Summer,34,Quarterly
PR2427,Jacket,Outerwear,M,Olive,Fall,26,Every 3 Months
PR2428,Jacket,Outerwear,M,Purple,Spring,45,Quarterly
PR2429,T-shirt,Clothing,M,Violet,Spring,34,Annually
PR2430,Sneakers,Footwear,XL,Maroon,Summer,47,Fortnightly
PR2431,Jacket,Outerwear,XL,White,Summer,42,Quarterly
PR2432,Hoodie,Clothing,S,Olive,Fall,27,Every 3 Months
PR2433,Jacket,Outerwear,M,Peach,Winter,43,Monthly
PR2434,T-shirt,Clothing,M,Blue,Spring,16,Bi-Weekly
PR2435,Gloves,Accessories,M,Brown,Spring,40,Monthly
PR2436,Sneakers,Footwear,S,Black,Fall,29,Bi-Weekly
PR2437,T-shirt,Clothing,M,Yellow,Fall,38,Quarterly
PR2438,Sneakers,Footwear,XL,Magenta,Winter,34,Weekly
PR2439,Jeans,Clothing,S,Cyan,Winter,30,Weekly
PR2440,Handbag,Accessories,M,Maroon,Summer,45,Annually
PR2441,Socks,Clothing,M,Red,Spring,47,Annually
PR2442,Jewelry,Accessories,M,Black,Fall,5,Monthly
PR2443,Blouse,Clothing,L,Violet,Winter,50,Bi-Weekly
PR2444,Backpack,Accessories,M,Green,Spring,24,Bi-Weekly
PR2445,Scarf,Accessories,S,Gold,Fall,15,Bi-Weekly
PR2446,Scarf,Accessories,M,Brown,Summer,50,Weekly
PR2447,Shirt,Clothing,L,Peach,Spring,7,Monthly
PR2448,Pants,Clothing,L,Peach,Fall,10,Fortnightly
PR2449,Hat,Accessories,S,Violet,Fall,38,Bi-Weekly
PR2450,Coat,Outerwear,S,Violet,Fall,31,Fortnightly
PR2451,T-shirt,Clothing,M,Magenta,Fall,7,Quarterly
PR2452,Socks,Clothing,M,Purple,Fall,27,Monthly
PR2453,Shirt,Clothing,L,Purple,Winter,45,Every 3 Months
PR2454,Sweater,Clothing,XL,Cyan,Spring,13,Annually
PR2455,Gloves,Accessories,M,Magenta,Winter,33,Annually
PR2456,Belt,Accessories,L,Lavender,Spring,25,Every 3 Months
PR2457,Jeans,Clothing,M,Green,Winter,5,Monthly
PR2458,Handbag,Accessories,M,Maroon,Fall,23,Quarterly
PR2459,T-shirt,Clothing,L,Turquoise,Fall,17,Weekly
PR2460,Socks,Clothing,L,Violet,Fall,14,Weekly
PR2461,Jeans,Clothing,S,Lavender,Winter,28,Annually
PR2462,Scarf,Accessories,L,Red,Summer,19,Weekly
PR2463,Pants,Clothing,XL,Orange,Spring,31,Bi-Weekly
PR2464,Blouse,Clothing,XL,Indigo,Summer,25,Bi-Weekly
PR2465,Jacket,Outerwear,L,Teal,Winter,4,Bi-Weekly
PR2466,Sandals,Footwear,M,Brown,Spring,20,Weekly
PR2467,Shorts,Clothing,S,Pink,Summer,37,Annually
PR2468,Shorts,Clothing,M,Lavender,Spring,28,Annually
PR2469,Skirt,Clothing,L,Cyan,Winter,6,Weekly
PR2470,Sandals,Footwear,M,Yellow,Fall,27,Annually
PR2471,Blouse,Clothing,XL,Pink,Fall,29,Fortnightly
PR2472,Sandals,Footwear,M,Gray,Spring,1,Annually
PR2473,Shirt,Clothing,M,Peach,Summer,31,Annually
PR2474,Socks,Clothing,M,Red,Winter,28,Quarterly
PR2475,T-shirt,Clothing,M,Olive,Fall,19,Quarterly
PR2476,Dress,Clothing,S,Lavender,Summer,36,Monthly
PR2477,Hat,Accessories,M,Turquoise,Summer,28,Monthly
PR2478,Gloves,Accessories,L,Turquoise,Spring,29,Weekly
PR2479,Socks,Clothing,S,Maroon,Winter,9,Every 3 Months
PR2480,Dress,Clothing,S,Olive,Fall,26,Every 3 Months
PR2481,Socks,Clothing,XL,Maroon,Summer,7,Fortnightly
PR2482,Belt,Accessories,XL,Cyan,Fall,35,Weekly
PR2483,Handbag,Accessories,S,Peach,Winter,46,Every 3 Months
PR2484,Skirt,Clothing,S,Teal,Fall,8,Monthly
PR2485,Hoodie,Clothing,M,Green,Summer,50,Every 3 Months
PR2486,Blouse,Clothing,M,Beige,Spring,37,Annually
PR2487,Jeans,Clothing,L,Magenta,Spring,6,Fortnightly
PR2488,Boots,Footwear,L,Violet,Spring,16,Bi-Weekly
PR2489,Handbag,Accessories,XL,Charcoal,Summer,30,Monthly
PR2490,Coat,Outerwear,M,Green,Winter,50,Quarterly
PR2491,Blouse,Clothing,M,Gray,Spring,5,Every 3 Months
PR2492,Handbag,Accessories,M,Magenta,Spring,15,Monthly
PR2493,Sunglasses,Accessories,S,Silver,Summer,34,Bi-Weekly
PR2494,Socks,Clothing,S,Beige,Fall,6,Every 3 Months
PR2495,Shoes,Footwear,S,Peach,Winter,26,Annually
PR2496,Backpack,Accessories,XL,Orange,Spring,34,Every 3 Months
PR2497,Scarf,Accessories,S,Yellow,Summer,37,Weekly
PR2498,Backpack,Accessories,M,Violet,Summer,28,Annually
PR2499,Coat,Outerwear,S,Green,Fall,38,Fortnightly
PR2500,Hoodie,Clothing,L,Pink,Summer,2,Quarterly
PR2501,Gloves,Accessories,M,Violet,Fall,32,Bi-Weekly
PR2502,Shorts,Clothing,M,Violet,Fall,30,Bi-Weekly
PR2503,Skirt,Clothing,L,Pink,Spring,17,Every 3 Months
PR2504,Boots,Footwear,M,Violet,Summer,5,Bi-Weekly
PR2505,Shorts,Clothing,M,Turquoise,Winter,31,Bi-Weekly
PR2506,Handbag,Accessories,M,Cyan,Summer,43,Quarterly
PR2507,Dress,Clothing,XL,Orange,Spring,19,Annually
PR2508,Shoes,Footwear,M,Cyan,Fall,32,Every 3 Months
PR2509,Sneakers,Footwear,XL,Indigo,Spring,5,Bi-Weekly
PR2510,Socks,Clothing,M,Black,Spring,9,Quarterly
PR2511,Jacket,Outerwear,L,Purple,Winter,48,Weekly
PR2512,Backpack,Accessories,M,Cyan,Summer,1,Quarterly
PR2513,Socks,Clothing,M,Green,Summer,20,Monthly
PR2514,Handbag,Accessories,L,Teal,Winter,42,Annually
PR2515,Hat,Accessories,L,Teal,Spring,45,Bi-Weekly
PR2516,Blouse,Clothing,M,Magenta,Summer,41,Monthly
PR2517,Shorts,Clothing,XL,Brown,Spring,36,Quarterly
PR2518,Shirt,Clothing,L,Orange,Spring,10,Annually
PR2519,Boots,Footwear,XL,Blue,Fall,31,Annually
PR2520,Jacket,Outerwear,L,Magenta,Spring,21,Quarterly
PR2521,Jacket,Outerwear,L,Magenta,Summer,16,Every 3 Months
PR2522,Handbag,Accessories,M,Magenta,Fall,18,Every 3 Months
PR2523,Belt,Accessories,S,Olive,Winter,20,Weekly
PR2524,Handbag,Accessories,S,Cyan,Spring,21,Annually
PR2525,Coat,Outerwear,M,Purple,Spring,23,Quarterly
PR2526,Sweater,Clothing,M,Purple,Winter,20,Weekly
PR2527,Shorts,Clothing,S,Peach,Spring,30,Bi-Weekly
PR2528,Pants,Clothing,M,Gold,Fall,33,Every 3 Months
PR2529,Jewelry,Accessories,S,Peach,Fall,31,Monthly
PR2530,Gloves,Accessories,M,Magenta,Spring,48,Monthly
PR2531,Skirt,Clothing,S,Cyan,Spring,28,Weekly
PR2532,Sandals,Footwear,M,Violet,Summer,7,Every 3 Months
PR2533,Socks,Clothing,S,Charcoal,Summer,4,Weekly
PR2534,Jewelry,Accessories,S,Blue,Summer,49,Bi-Weekly
PR2535,Sunglasses,Accessories,XL,Red,Fall,22,Weekly
PR2536,Coat,Outerwear,S,Purple,Winter,39,Fortnightly
PR2537,Belt,Accessories,L,Gray,Spring,45,Every 3 Months
PR2538,Coat,Outerwear,M,Purple,Summer,30,Fortnightly
PR2539,Scarf,Accessories,M,Silver,Summer,33,Bi-Weekly
PR2540,Sandals,Footwear,M,Purple,Fall,24,Bi-Weekly
PR2541,Belt,Accessories,M,Charcoal,Summer,11,Quarterly
PR2542,Scarf,Accessories,M,Silver,Spring,13,Every 3 Months
PR2543,Jewelry,Accessories,M,White,Winter,27,Annually
PR2544,Scarf,Accessories,L,Peach,Spring,30,Bi-Weekly
PR2545,Pants,Clothing,M,Red,Spring,39,Quarterly
PR2546,Shoes,Footwear,L,Olive,Spring,10,Annually
PR2547,Boots,Footwear,L,Gray,Summer,4,Quarterly
PR2548,Jacket,Outerwear,M,Beige,Summer,16,Weekly
PR2549,Backpack,Accessories,L,Pink,Winter,34,Monthly
PR2550,Jacket,Outerwear,M,Red,Fall,11,Every 3 Months
PR2551,Boots,Footwear,XL,Peach,Fall,30,Fortnightly
PR2552,Shoes,Footwear,M,Maroon,Winter,40,Annually
PR2553,Belt,Accessories,XL,Purple,Spring,13,Annually
PR2554,Jewelry,Accessories,M,Maroon,Summer,28,Every 3 Months
PR2555,Jewelry,Accessories,M,Gray,Summer,49,Bi-Weekly
PR2556,Pants,Clothing,M,Gray,Fall,23,Weekly
PR2557,T-shirt,Clothing,XL,Magenta,Fall,4,Quarterly
PR2558,Shorts,Clothing,L,Cyan,Spring,17,Fortnightly
PR2559,Hoodie,Clothing,M,Silver,Fall,24,Fortnightly
PR2560,Belt,Accessories,S,Green,Winter,21,Every 3 Months
PR2561,Boots,Footwear,M,Violet,Spring,17,Bi-Weekly
PR2562,Hoodie,Clothing,L,Magenta,Spring,22,Quarterly
PR2563,Shorts,Clothing,XL,Yellow,Spring,27,Fortnightly
PR2564,Backpack,Accessories,XL,Gray,Winter,1,Every 3 Months
PR2565,Scarf,Accessories,L,Indigo,Winter,27,Weekly
PR2566,Socks,Clothing,S,Indigo,Fall,8,Quarterly
PR2567,Handbag,Accessories,S,Yellow,Fall,43,Quarterly
PR2568,Sunglasses,Accessories,XL,Gold,Spring,24,Fortnightly
PR2569,T-shirt,Clothing,XL,Green,Winter,29,Fortnightly
PR2570,Dress,Clothing,M,Charcoal,Spring,10,Bi-Weekly
PR2571,Sneakers,Footwear,XL,Olive,Spring,12,Fortnightly
PR2572,Sunglasses,Accessories,L,Black,Winter,48,Fortnightly
PR2573,Blouse,Clothing,M,Silver,Fall,40,Quarterly
PR2574,T-shirt,Clothing,M,Red,Summer,1,Annually
PR2575,Hat,Accessories,M,Brown,Summer,26,Fortnightly
PR2576,Shorts,Clothing,M,Silver,Fall,9,Annually
PR2577,Hoodie,Clothing,M,Silver,Winter,19,Quarterly
PR2578,Socks,Clothing,L,Black,Fall,37,Monthly
PR2579,Sunglasses,Accessories,M,Purple,Fall,3,Quarterly
PR2580,Blouse,Clothing,M,Purple,Summer,40,Weekly
PR2581,Jeans,Clothing,S,Turquoise,Summer,13,Quarterly
PR2582,Dress,Clothing,M,Gold,Winter,48,Monthly
PR2583,Dress,Clothing,S,Indigo,Fall,4,Every 3 Months
PR2584,Jeans,Clothing,M,Lavender,Fall,9,Weekly
PR2585,Socks,Clothing,L,Blue,Summer,26,Bi-Weekly
PR2586,Sunglasses,Accessories,L,Maroon,Fall,19,Weekly
PR2587,Coat,Outerwear,L,Yellow,Winter,1,Every 3 Months
PR2588,Scarf,Accessories,M,Purple,Winter,29,Every 3 Months
PR2589,Backpack,Accessories,M,Peach,Summer,38,Bi-Weekly
PR2590,Pants,Clothing,M,Silver,Winter,31,Annually
PR2591,Gloves,Accessories,M,Turquoise,Summer,35,Annually
PR2592,Jacket,Outerwear,S,Olive,Spring,40,Quarterly
PR2593,Shorts,Clothing,XL,Peach,Summer,13,Quarterly
PR2594,Pants,Clothing,S,Indigo,Fall,9,Every 3 Months
PR2595,Skirt,Clothing,L,Indigo,Fall,25,Every 3 Months
PR2596,Blouse,Clothing,XL,Maroon,Summer,3,Bi-Weekly
PR2597,Shirt,Clothing,L,Black,Spring,35,Monthly
PR2598,Jewelry,Accessories,XL,Teal,Summer,13,Bi-Weekly
PR2599,Backpack,Accessories,XL,Olive,Fall,31,Annually
PR2600,Jewelry,Accessories,M,Gold,Winter,48,Monthly
PR2601,Belt,Accessories,M,Gray,Fall,6,Bi-Weekly
PR2602,Dress,Clothing,L,Orange,Winter,43,Monthly
PR2603,Coat,Outerwear,M,Black,Fall,1,Quarterly
PR2604,Dress,Clothing,M,Teal,Spring,8,Annually
PR2605,Sweater,Clothing,M,Beige,Spring,6,Weekly
PR2606,Hoodie,Clothing,M,White,Spring,32,Fortnightly
PR2607,Shoes,Footwear,L,Turquoise,Spring,46,Bi-Weekly
PR2608,Shoes,Footwear,XL,Teal,Spring,38,Every 3 Months
PR2609,Jacket,Outerwear,L,Orange,Fall,48,Fortnightly
PR2610,Backpack,Accessories,M,Black,Summer,18,Bi-Weekly
PR2611,Jeans,Clothing,M,Violet,Spring,25,Quarterly
PR2612,Jacket,Outerwear,L,Maroon,Fall,4,Fortnightly
PR2613,Sunglasses,Accessories,M,Turquoise,Winter,27,Quarterly
PR2614,Gloves,Accessories,M,Gold,Fall,14,Monthly
PR2615,Jacket,Outerwear,M,Turquoise,Spring,36,Fortnightly
PR2616,T-shirt,Clothing,M,Maroon,Fall,6,Quarterly
PR2617,Sandals,Footwear,XL,Purple,Spring,46,Annually
PR2618,Shorts,Clothing,S,Maroon,Spring,29,Annually
PR2619,Handbag,Accessories,L,Brown,Fall,12,Monthly
PR2620,Pants,Clothing,L,Indigo,Winter,47,Weekly
PR2621,Blouse,Clothing,S,Lavender,Winter,28,Annually
PR2622,Shoes,Footwear,M,Beige,Winter,21,Annually
PR2623,Backpack,Accessories,M,Yellow,Spring,15,Annually
PR2624,Shoes,Footwear,M,Gold,Fall,38,Annually
PR2625,Dress,Clothing,M,Indigo,Summer,19,Annually
PR2626,Skirt,Clothing,L,Cyan,Summer,31,Weekly
PR2627,Jacket,Outerwear,XL,Silver,Fall,30,Every 3 Months
PR2628,Shirt,Clothing,L,Silver,Fall,40,Quarterly
PR2629,Hoodie,Clothing,M,Silver,Summer,42,Bi-Weekly
PR2630,Scarf,Accessories,M,Peach,Winter,25,Annually
PR2631,Skirt,Clothing,S,Pink,Spring,20,Quarterly
PR2632,Skirt,Clothing,S,Violet,Summer,3,Weekly
PR2633,Scarf,Accessories,M,Black,Fall,14,Annually
PR2634,Sunglasses,Accessories,M,Purple,Fall,32,Fortnightly
PR2635,Sandals,Footwear,S,Black,Summer,20,Every 3 Months
PR2636,Hoodie,Clothing,XL,Peach,Spring,34,Fortnightly
PR2637,Jacket,Outerwear,S,Magenta,Winter,6,Annually
PR2638,Pants,Clothing,M,Magenta,Spring,2,Annually
PR2639,Shirt,Clothing,S,Black,Spring,35,Annually
PR2640,Blouse,Clothing,XL,Pink,Winter,33,Quarterly
PR2641,Skirt,Clothing,L,Olive,Summer,45,Bi-Weekly
PR2642,Sunglasses,Accessories,XL,Olive,Winter,20,Every 3 Months
PR2643,Belt,Accessories,L,Peach,Summer,48,Annually
PR2644,Gloves,Accessories,S,Silver,Spring,37,Monthly
PR2645,Pants,Clothing,M,Turquoise,Spring,4,Every 3 Months
PR2646,Scarf,Accessories,L,Olive,Spring,24,Bi-Weekly
PR2647,T-shirt,Clothing,S,Lavender,Summer,4,Every 3 Months
PR2648,Shoes,Footwear,M,Red,Summer,25,Annually
PR2649,Pants,Clothing,M,Gray,Spring,14,Bi-Weekly
PR2650,Gloves,Accessories,M,Magenta,Fall,14,Fortnightly
PR2651,Socks,Clothing,L,Maroon,Summer,46,Every 3 Months
PR2652,Sneakers,Footwear,M,Cyan,Summer,27,Quarterly
PR2653,Shorts,Clothing,L,Cyan,Summer,46,Monthly
PR2654,Blouse,Clothing,L,Lavender,Fall,24,Every 3 Months
PR2655,Coat,Outerwear,S,Pink,Fall,4,Annually
PR2656,Sunglasses,Accessories,M,Gray,Summer,2,Fortnightly
PR2657,Shorts,Clothing,L,Yellow,Winter,29,Fortnightly
PR2658,Dress,Clothing,M,Pink,Summer,7,Fortnightly
PR2659,Handbag,Accessories,XL,Indigo,Summer,39,Monthly
PR2660,Boots,Footwear,L,Gray,Summer,46,Fortnightly
PR2661,Pants,Clothing,L,Yellow,Spring,44,Annually
PR2662,Boots,Footwear,XL,Olive,Fall,20,Annually
PR2663,Skirt,Clothing,M,Cyan,Summer,44,Fortnightly
PR2664,Sneakers,Footwear,L,Silver,Fall,23,Annually
PR2665,Jewelry,Accessories,L,Silver,Winter,37,Weekly
PR2666,T-shirt,Clothing,L,Red,Winter,4,Weekly
PR2667,Sandals,Footwear,S,Brown,Winter,14,Fortnightly
PR2668,Boots,Footwear,M,Orange,Summer,31,Fortnightly
PR2669,Coat,Outerwear,M,Black,Summer,9,Quarterly
PR2670,Belt,Accessories,L,Teal,Spring,31,Weekly
PR2671,Sunglasses,Accessories,M,Yellow,Fall,26,Bi-Weekly
PR2672,Sandals,Footwear,XL,Gray,Winter,41,Every 3 Months
PR2673,Boots,Footwear,M,Maroon,Spring,13,Annually
PR2674,Hoodie,Clothing,M,Olive,Summer,4,Monthly
PR2675,Hat,Accessories,S,Charcoal,Fall,15,Every 3 Months
PR2676,Shorts,Clothing,M,Peach,Winter,38,Bi-Weekly
PR2677,Backpack,Accessories,M,Maroon,Spring,3,Fortnightly
PR2678,Shorts,Clothing,L,Olive,Spring,6,Every 3 Months
PR2679,Belt,Accessories,M,Magenta,Spring,34,Bi-Weekly
PR2680,Shorts,Clothing,S,Yellow,Spring,7,Quarterly
PR2681,Socks,Clothing,L,Indigo,Fall,21,Annually
PR2682,Shoes,Footwear,L,Olive,Summer,17,Monthly
PR2683,Sneakers,Footwear,L,Maroon,Winter,5,Every 3 Months
PR2684,Backpack,Accessories,M,Indigo,Summer,21,Fortnightly
PR2685,Dress,Clothing,M,Gray,Summer,42,Bi-Weekly
PR2686,Boots,Footwear,M,Gray,Winter,49,Quarterly
PR2687,Socks,Clothing,M,Black,Winter,33,Fortnightly
PR2688,Dress,Clothing,M,White,Fall,12,Bi-Weekly
PR2689,Handbag,Accessories,XL,Turquoise,Spring,18,Every 3 Months
PR2690,Blouse,Clothing,M,Orange,Fall,47,Quarterly
PR2691,Belt,Accessories,L,Yellow,Summer,18,Weekly
PR2692,Pants,Clothing,L,Blue,Winter,48,Monthly
PR2693,Sneakers,Footwear,XL,Violet,Spring,18,Every 3 Months
PR2694,Boots,Footwear,L,Lavender,Summer,46,Quarterly
PR2695,Sunglasses,Accessories,M,Olive,Spring,34,Every 3 Months
PR2696,Hat,Accessories,M,Orange,Fall,10,Bi-Weekly
PR2697,Coat,Outerwear,M,White,Spring,12,Monthly
PR2698,Jacket,Outerwear,L,Red,Winter,36,Quarterly
PR2699,Hoodie,Clothing,M,Magenta,Summer,34,Quarterly
PR2700,Boots,Footwear,M,Violet,Fall,49,Annually
PR2701,T-shirt,Clothing,XL,Olive,Winter,36,Weekly
PR2702,Sweater,Clothing,L,Silver,Summer,18,Fortnightly
PR2703,Shoes,Footwear,L,Gray,Fall,39,Fortnightly
PR2704,Scarf,Accessories,XL,Olive,Winter,34,Weekly
PR2705,Dress,Clothing,L,Beige,Spring,35,Weekly
PR2706,Jacket,Outerwear,S,Turquoise,Spring,1,Bi-Weekly
PR2707,Shoes,Footwear,S,Blue,Spring,48,Quarterly
PR2708,Backpack,Accessories,M,Pink,Fall,19,Weekly
PR2709,Dress,Clothing,M,Teal,Summer,44,Weekly
PR2710,Shirt,Clothing,S,Cyan,Winter,9,Bi-Weekly
PR2711,Jacket,Outerwear,L,Purple,Summer,3,Fortnightly
PR2712,Sunglasses,Accessories,L,Red,Spring,50,Monthly
PR2713,Jacket,Outerwear,L,Brown,Fall,7,Quarterly
PR2714,Coat,Outerwear,M,Magenta,Fall,20,Annually
PR2715,Sweater,Clothing,S,Olive,Winter,16,Bi-Weekly
PR2716,Sneakers,Footwear,XL,Pink,Winter,29,Fortnightly
PR2717,Shoes,Footwear,L,Black,Spring,21,Weekly
PR2718,Sunglasses,Accessories,XL,Beige,Winter,19,Every 3 Months
PR2719,Shorts,Clothing,M,Peach,Winter,10,Bi-Weekly
PR2720,Hoodie,Clothing,S,Peach,Fall,4,Monthly
PR2721,Scarf,Accessories,M,Peach,Spring,45,Quarterly
PR2722,Sandals,Footwear,S,Teal,Spring,17,Fortnightly
PR2723,Hat,Accessories,M,Green,Spring,22,Fortnightly
PR2724,Shoes,Footwear,XL,Brown,Summer,3,Every 3 Months
PR2725,Sneakers,Footwear,M,Brown,Spring,11,Fortnightly
PR2726,Backpack,Accessories,S,Violet,Summer,4,Annually
PR2727,Belt,Accessories,L,Blue,Winter,11,Bi-Weekly
PR2728,Shirt,Clothing,L,Charcoal,Winter,47,Fortnightly
PR2729,Skirt,Clothing,M,Pink,Winter,17,Weekly
PR2730,Gloves,Accessories,S,Violet,Summer,32,Monthly
PR2731,Gloves,Accessories,M,Teal,Winter,37,Annually
PR2732,Handbag,Accessories,M,Red,Summer,44,Quarterly
PR2733,Socks,Clothing,L,Orange,Winter,27,Every 3 Months
PR2734,Backpack,Accessories,M,Magenta,Summer,46,Annually
PR2735,Jeans,Clothing,XL,Yellow,Summer,13,Bi-Weekly
PR2736,Skirt,Clothing,M,Yellow,Spring,2,Bi-Weekly
PR2737,Hoodie,Clothing,M,Pink,Spring,45,Annually
PR2738,Jewelry,Accessories,S,Indigo,Spring,35,Every 3 Months
PR2739,Sneakers,Footwear,M,Charcoal,Summer,39,Every 3 Months
PR2740,Shirt,Clothing,XL,Blue,Winter,39,Every 3 Months
PR2741,Sunglasses,Accessories,M,Lavender,Summer,34,Fortnightly
PR2742,Dress,Clothing,L,Yellow,Fall,41,Monthly
PR2743,Shoes,Footwear,M,Black,Spring,47,Annually
PR2744,Belt,Accessories,S,Beige,Fall,17,Quarterly
PR2745,Shirt,Clothing,M,Silver,Winter,40,Monthly
PR2746,Boots,Footwear,M,Magenta,Summer,44,Bi-Weekly
PR2747,Hoodie,Clothing,M,Orange,Fall,21,Every 3 Months
PR2748,Jeans,Clothing,M,Teal,Winter,21,Every 3 Months
PR2749,Jacket,Outerwear,L,Turquoise,Spring,16,Annually
PR2750,Jacket,Outerwear,M,Cyan,Spring,15,Annually
PR2751,Sandals,Footwear,L,Pink,Spring,26,Every 3 Months
PR2752,Dress,Clothing,S,Indigo,Fall,50,Monthly
PR2753,Sweater,Clothing,S,Peach,Winter,30,Bi-Weekly
PR2754,Gloves,Accessories,M,Beige,Spring,48,Quarterly
PR2755,Sunglasses,Accessories,L,Gold,Summer,21,Bi-Weekly
PR2756,Belt,Accessories,M,Indigo,Winter,18,Annually
PR2757,Hat,Accessories,L,Violet,Winter,41,Monthly
PR2758,Hat,Accessories,XL,Brown,Fall,11,Monthly
PR2759,Blouse,Clothing,M,Purple,Summer,8,Bi-Weekly
PR2760,Shoes,Footwear,M,Turquoise,Summer,42,Every 3 Months
PR2761,Skirt,Clothing,S,Violet,Fall,41,Bi-Weekly
PR2762,Sneakers,Footwear,M,Purple,Fall,3,Every 3 Months
PR2763,T-shirt,Clothing,M,Charcoal,Fall,10,Every 3 Months
PR2764,Handbag,Accessories,M,Green,Fall,35,Quarterly
PR2765,Sweater,Clothing,XL,White,Spring,2,Weekly
PR2766,Gloves,Accessories,M,Purple,Summer,24,Quarterly
PR2767,Dress,Clothing,M,Cyan,Winter,47,Monthly
PR2768,Dress,Clothing,M,Green,Spring,31,Monthly
PR2769,Blouse,Clothing,M,Beige,Spring,28,Bi-Weekly
PR2770,Shirt,Clothing,L,Lavender,Fall,13,Weekly
PR2771,Boots,Footwear,S,Blue,Fall,22,Quarterly
PR2772,Jacket,Outerwear,S,Beige,Summer,12,Fortnightly
PR2773,Backpack,Accessories,L,Blue,Spring,10,Every 3 Months
PR2774,Pants,Clothing,S,Maroon,Spring,45,Quarterly
PR2775,Boots,Footwear,L,Yellow,Fall,42,Quarterly
PR2776,Socks,Clothing,L,Red,Fall,16,Weekly
PR2777,Scarf,Accessories,L,Green,Fall,6,Annually
PR2778,Blouse,Clothing,M,Magenta,Fall,28,Every 3 Months
PR2779,Belt,Accessories,L,Yellow,Spring,24,Bi-Weekly
PR2780,Sunglasses,Accessories,L,Blue,Winter,14,Fortnightly
PR2781,Boots,Footwear,M,Charcoal,Winter,29,Fortnightly
PR2782,Sandals,Footwear,M,Blue,Spring,33,Weekly
PR2783,Gloves,Accessories,S,Cyan,Spring,30,Annually
PR2784,Skirt,Clothing,M,Silver,Spring,26,Quarterly
PR2785,Skirt,Clothing,M,Black,Winter,12,Every 3 Months
PR2786,Blouse,Clothing,S,Green,Summer,13,Monthly
PR2787,Handbag,Accessories,M,Violet,Spring,41,Every 3 Months
PR2788,Boots,Footwear,XL,Pink,Spring,4,Fortnightly
PR2789,Boots,Footwear,M,Olive,Summer,2,Annually
PR2790,Sweater,Clothing,L,Orange,Fall,28,Bi-Weekly
PR2791,Socks,Clothing,M,Black,Spring,24,Annually
PR2792,Gloves,Accessories,M,Yellow,Fall,14,Fortnightly
PR2793,Shorts,Clothing,L,Violet,Winter,11,Weekly
PR2794,Boots,Footwear,M,Silver,Spring,27,Bi-Weekly
PR2795,Jacket,Outerwear,M,Gold,Fall,7,Fortnightly
PR2796,Scarf,Accessories,M,Magenta,Winter,49,Annually
PR2797,Jacket,Outerwear,M,Red,Winter,21,Annually
PR2798,Jewelry,Accessories,M,Green,Winter,10,Every 3 Months
PR2799,Hoodie,Clothing,XL,Red,Winter,37,Weekly
PR2800,T-shirt,Clothing,L,Pink,Spring,9,Every 3 Months
PR2801,Shirt,Clothing,L,Violet,Fall,14,Bi-Weekly
PR2802,Shirt,Clothing,M,Indigo,Winter,30,Annually
PR2803,Coat,Outerwear,L,Red,Fall,42,Fortnightly
PR2804,T-shirt,Clothing,M,Violet,Winter,31,Monthly
PR2805,Hoodie,Clothing,M,Cyan,Spring,48,Every 3 Months
PR2806,Sunglasses,Accessories,S,Black,Fall,48,Quarterly
PR2807,Blouse,Clothing,L,Purple,Spring,50,Annually
PR2808,Hoodie,Clothing,M,Charcoal,Spring,10,Fortnightly
PR2809,Skirt,Clothing,M,Beige,Spring,45,Every 3 Months
PR2810,Shorts,Clothing,XL,Teal,Summer,27,Quarterly
PR2811,Jeans,Clothing,M,Purple,Summer,10,Fortnightly
PR2812,Jacket,Outerwear,M,Blue,Fall,19,Quarterly
PR2813,Hoodie,Clothing,XL,Magenta,Fall,1,Every 3 Months
PR2814,Shirt,Clothing,S,Maroon,Summer,39,Quarterly
PR2815,T-shirt,Clothing,L,Gold,Winter,14,Monthly
PR2816,Blouse,Clothing,L,Black,Fall,40,Every 3 Months
PR2817,Skirt,Clothing,M,Black,Spring,45,Weekly
PR2818,Backpack,Accessories,XL,Yellow,Winter,6,Weekly
PR2819,Shorts,Clothing,M,Turquoise,Fall,12,Annually
PR2820,Shirt,Clothing,L,Lavender,Spring,19,Monthly
PR2821,Backpack,Accessories,L,Yellow,Summer,5,Bi-Weekly
PR2822,Shoes,Footwear,L,Olive,Summer,37,Monthly
PR2823,Skirt,Clothing,S,Brown,Fall,33,Quarterly
PR2824,Dress,Clothing,M,Olive,Summer,47,Bi-Weekly
PR2825,Hat,Accessories,M,Purple,Fall,49,Quarterly
PR2826,Handbag,Accessories,M,Yellow,Winter,28,Annually
PR2827,Handbag,Accessories,L,Brown,Fall,23,Annually
PR2828,Blouse,Clothing,M,Magenta,Fall,11,Bi-Weekly
PR2829,Scarf,Accessories,L,Lavender,Fall,33,Quarterly
PR2830,Jewelry,Accessories,XL,Teal,Fall,47,Weekly
PR2831,Skirt,Clothing,L,Cyan,Spring,13,Every 3 Months
PR2832,Hoodie,Clothing,L,Pink,Winter,4,Weekly
