Trans_ID,Purchase Amount (USD),Location,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Preferred Payment Method,Product_ID,Customer ID
TR2296,22,Connecticut,Credit Card,2-Day Shipping,No,No,PayPal,PR2296,Cu2296
TR2297,88,Washington,PayPal,Next Day Air,No,No,Venmo,PR2297,Cu2297
TR2298,83,California,PayPal,Standard,No,No,Bank Transfer,PR2298,Cu2298
TR2299,87,Montana,PayPal,2-Day Shipping,No,No,Cash,PR2299,Cu2299
TR2300,57,Idaho,Debit Card,Store Pickup,No,No,Credit Card,PR2300,Cu2300
TR2301,88,Pennsylvania,Venmo,2-Day Shipping,No,No,Credit Card,PR2301,Cu2301
TR2302,20,Maine,Debit Card,Next Day Air,No,No,Debit Card,PR2302,Cu2302
TR2303,39,Montana,Cash,Store Pickup,No,No,Venmo,PR2303,Cu2303
TR2304,71,New Jersey,Bank Transfer,2-Day Shipping,No,No,Credit Card,PR2304,Cu2304
TR2305,73,Louisiana,Bank Transfer,Free Shipping,No,No,Debit Card,PR2305,Cu2305
TR2306,63,Maine,Cash,Free Shipping,No,No,Cash,PR2306,Cu2306
TR2307,78,Florida,Cash,Standard,No,No,Cash,PR2307,Cu2307
TR2308,96,Missouri,Bank Transfer,Next Day Air,No,No,Debit Card,PR2308,Cu2308
TR2309,81,North Dakota,Bank Transfer,2-Day Shipping,No,No,Bank Transfer,PR2309,Cu2309
TR2310,95,Connecticut,Cash,2-Day Shipping,No,No,Bank Transfer,PR2310,Cu2310
TR2311,68,Virginia,Credit Card,Standard,No,No,PayPal,PR2311,Cu2311
TR2312,28,Montana,PayPal,2-Day Shipping,No,No,Bank Transfer,PR2312,Cu2312
TR2313,30,Vermont,PayPal,Free Shipping,No,No,Cash,PR2313,Cu2313
TR2314,31,Georgia,Venmo,Next Day Air,No,No,Bank Transfer,PR2314,Cu2314
TR2315,95,Virginia,Venmo,Express,No,No,Bank Transfer,PR2315,Cu2315
TR2316,79,Vermont,Cash,2-Day Shipping,No,No,Debit Card,PR2316,Cu2316
TR2317,39,Montana,Credit Card,Standard,No,No,Debit Card,PR2317,Cu2317
TR2318,34,New Jersey,Debit Card,Next Day Air,No,No,Bank Transfer,PR2318,Cu2318
TR2319,28,Wyoming,PayPal,Store Pickup,No,No,Credit Card,PR2319,Cu2319
TR2320,38,Maine,Debit Card,Free Shipping,No,No,PayPal,PR2320,Cu2320
TR2321,55,New Mexico,Credit Card,Free Shipping,No,No,Debit Card,PR2321,Cu2321
TR2322,31,Colorado,PayPal,Next Day Air,No,No,Debit Card,PR2322,Cu2322
TR2323,84,Connecticut,Cash,Store Pickup,No,No,Venmo,PR2323,Cu2323
TR2324,93,Maryland,Bank Transfer,Express,No,No,Credit Card,PR2324,Cu2324
TR2325,28,Oregon,Debit Card,Free Shipping,No,No,Debit Card,PR2325,Cu2325
TR2326,55,New York,Debit Card,2-Day Shipping,No,No,Cash,PR2326,Cu2326
TR2327,63,Oklahoma,Cash,Standard,No,No,Bank Transfer,PR2327,Cu2327
TR2328,94,Alabama,Credit Card,2-Day Shipping,No,No,Venmo,PR2328,Cu2328
TR2329,36,North Dakota,Credit Card,Express,No,No,Venmo,PR2329,Cu2329
TR2330,97,Nebraska,Venmo,Free Shipping,No,No,Bank Transfer,PR2330,Cu2330
TR2331,63,Arizona,Venmo,Store Pickup,No,No,PayPal,PR2331,Cu2331
TR2332,77,Illinois,Credit Card,2-Day Shipping,No,No,Credit Card,PR2332,Cu2332
TR2333,53,South Carolina,Credit Card,Store Pickup,No,No,Venmo,PR2333,Cu2333
TR2334,77,Kansas,Cash,Next Day Air,No,No,PayPal,PR2334,Cu2334
TR2335,79,Kansas,Credit Card,Standard,No,No,Credit Card,PR2335,Cu2335
TR2336,37,Idaho,Venmo,Store Pickup,No,No,Venmo,PR2336,Cu2336
TR2337,94,California,Cash,Free Shipping,No,No,Credit Card,PR2337,Cu2337
TR2338,76,North Dakota,PayPal,Store Pickup,No,No,Cash,PR2338,Cu2338
TR2339,68,Georgia,PayPal,Express,No,No,PayPal,PR2339,Cu2339
TR2340,65,Illinois,Cash,Next Day Air,No,No,Bank Transfer,PR2340,Cu2340
TR2341,24,Delaware,Venmo,Standard,No,No,Credit Card,PR2341,Cu2341
TR2342,31,Connecticut,Cash,Express,No,No,Venmo,PR2342,Cu2342
TR2343,89,Tennessee,Credit Card,Standard,No,No,Debit Card,PR2343,Cu2343
TR2344,49,Maryland,Venmo,2-Day Shipping,No,No,PayPal,PR2344,Cu2344
TR2345,92,Rhode Island,Credit Card,Express,No,No,Venmo,PR2345,Cu2345
TR2346,32,New York,Bank Transfer,Express,No,No,Bank Transfer,PR2346,Cu2346
TR2347,67,New Mexico,Bank Transfer,Standard,No,No,Debit Card,PR2347,Cu2347
TR2348,64,California,Credit Card,Express,No,No,Cash,PR2348,Cu2348
TR2349,84,Maine,PayPal,Next Day Air,No,No,PayPal,PR2349,Cu2349
TR2350,34,New York,Venmo,Standard,No,No,Credit Card,PR2350,Cu2350
TR2351,26,Hawaii,Bank Transfer,Free Shipping,No,No,Cash,PR2351,Cu2351
TR2352,50,New Hampshire,Credit Card,Store Pickup,No,No,PayPal,PR2352,Cu2352
TR2353,46,Nebraska,Credit Card,Store Pickup,No,No,Bank Transfer,PR2353,Cu2353
TR2354,71,Montana,Credit Card,Standard,No,No,Debit Card,PR2354,Cu2354
TR2355,78,Wisconsin,Cash,Next Day Air,No,No,Venmo,PR2355,Cu2355
TR2356,35,Tennessee,PayPal,Next Day Air,No,No,Cash,PR2356,Cu2356
TR2357,58,Montana,Bank Transfer,Free Shipping,No,No,Debit Card,PR2357,Cu2357
TR2358,67,Michigan,Bank Transfer,2-Day Shipping,No,No,Credit Card,PR2358,Cu2358
TR2359,93,Texas,Bank Transfer,Standard,No,No,Credit Card,PR2359,Cu2359
TR2360,81,Pennsylvania,Venmo,2-Day Shipping,No,No,Bank Transfer,PR2360,Cu2360
TR2361,80,New York,Debit Card,2-Day Shipping,No,No,Venmo,PR2361,Cu2361
TR2362,64,Alabama,Cash,2-Day Shipping,No,No,Credit Card,PR2362,Cu2362
TR2363,41,Virginia,Venmo,Standard,No,No,Credit Card,PR2363,Cu2363
TR2364,79,Pennsylvania,PayPal,Express,No,No,Cash,PR2364,Cu2364
TR2365,60,Mississippi,Credit Card,Free Shipping,No,No,PayPal,PR2365,Cu2365
TR2366,91,Wyoming,Cash,Next Day Air,No,No,Venmo,PR2366,Cu2366
TR2367,66,New Mexico,PayPal,Express,No,No,Credit Card,PR2367,Cu2367
TR2368,85,North Dakota,Bank Transfer,Standard,No,No,Bank Transfer,PR2368,Cu2368
TR2369,38,New Jersey,Credit Card,Standard,No,No,Debit Card,PR2369,Cu2369
TR2370,23,Vermont,Debit Card,Standard,No,No,PayPal,PR2370,Cu2370
TR2371,71,Alaska,Debit Card,Store Pickup,No,No,Venmo,PR2371,Cu2371
TR2372,25,Indiana,PayPal,Next Day Air,No,No,Debit Card,PR2372,Cu2372
TR2373,39,Alabama,Debit Card,Express,No,No,PayPal,PR2373,Cu2373
TR2374,20,Michigan,Bank Transfer,Express,No,No,Debit Card,PR2374,Cu2374
TR2375,73,Washington,Cash,Standard,No,No,Debit Card,PR2375,Cu2375
TR2376,63,Virginia,PayPal,Next Day Air,No,No,Credit Card,PR2376,Cu2376
TR2377,94,Tennessee,Venmo,Express,No,No,Cash,PR2377,Cu2377
TR2378,94,South Dakota,Venmo,Next Day Air,No,No,Cash,PR2378,Cu2378
TR2379,71,New Hampshire,Debit Card,Store Pickup,No,No,PayPal,PR2379,Cu2379
TR2380,77,South Dakota,Credit Card,2-Day Shipping,No,No,Debit Card,PR2380,Cu2380
TR2381,66,Pennsylvania,Credit Card,Next Day Air,No,No,PayPal,PR2381,Cu2381
TR2382,23,Wisconsin,Bank Transfer,Free Shipping,No,No,PayPal,PR2382,Cu2382
TR2383,60,California,Debit Card,Express,No,No,Debit Card,PR2383,Cu2383
TR2384,72,Rhode Island,Cash,2-Day Shipping,No,No,Bank Transfer,PR2384,Cu2384
TR2385,35,Alabama,Debit Card,2-Day Shipping,No,No,PayPal,PR2385,Cu2385
TR2386,31,Oklahoma,Venmo,Express,No,No,PayPal,PR2386,Cu2386
TR2387,33,Illinois,Credit Card,Standard,No,No,Venmo,PR2387,Cu2387
TR2388,95,Tennessee,Credit Card,2-Day Shipping,No,No,Debit Card,PR2388,Cu2388
TR2389,68,Alabama,Credit Card,Store Pickup,No,No,Debit Card,PR2389,Cu2389
TR2390,87,Kansas,Cash,Store Pickup,No,No,Bank Transfer,PR2390,Cu2390
TR2391,64,Arizona,Debit Card,Express,No,No,Debit Card,PR2391,Cu2391
TR2392,74,Michigan,PayPal,Next Day Air,No,No,Bank Transfer,PR2392,Cu2392
TR2393,62,Missouri,Cash,2-Day Shipping,No,No,Cash,PR2393,Cu2393
TR2394,97,Louisiana,Debit Card,2-Day Shipping,No,No,PayPal,PR2394,Cu2394
TR2395,47,Connecticut,Cash,2-Day Shipping,No,No,Debit Card,PR2395,Cu2395
TR2396,83,Connecticut,Debit Card,2-Day Shipping,No,No,PayPal,PR2396,Cu2396
TR2397,82,Oregon,Credit Card,2-Day Shipping,No,No,Venmo,PR2397,Cu2397
TR2398,26,West Virginia,Bank Transfer,Store Pickup,No,No,Venmo,PR2398,Cu2398
TR2399,81,Florida,PayPal,Free Shipping,No,No,Bank Transfer,PR2399,Cu2399
TR2400,44,New Hampshire,Debit Card,Store Pickup,No,No,Cash,PR2400,Cu2400
TR2401,88,Oregon,PayPal,Next Day Air,No,No,Credit Card,PR2401,Cu2401
TR2402,76,Oregon,Cash,Standard,No,No,PayPal,PR2402,Cu2402
TR2403,89,Utah,PayPal,Free Shipping,No,No,Cash,PR2403,Cu2403
TR2404,22,Missouri,Bank Transfer,Standard,No,No,Debit Card,PR2404,Cu2404
TR2405,33,West Virginia,Venmo,2-Day Shipping,No,No,Credit Card,PR2405,Cu2405
TR2406,97,California,Venmo,Standard,No,No,Debit Card,PR2406,Cu2406
TR2407,57,California,Venmo,Standard,No,No,PayPal,PR2407,Cu2407
TR2408,38,Illinois,Credit Card,Express,No,No,Credit Card,PR2408,Cu2408
TR2409,55,Hawaii,PayPal,Next Day Air,No,No,Debit Card,PR2409,Cu2409
TR2410,37,Washington,Credit Card,Store Pickup,No,No,Cash,PR2410,Cu2410
TR2411,43,Wisconsin,Venmo,Free Shipping,No,No,PayPal,PR2411,Cu2411
TR2412,96,Virginia,Debit Card,Free Shipping,No,No,Cash,PR2412,Cu2412
TR2413,51,Oregon,Debit Card,2-Day Shipping,No,No,Bank Transfer,PR2413,Cu2413
TR2414,95,Pennsylvania,Bank Transfer,2-Day Shipping,No,No,Bank Transfer,PR2414,Cu2414
TR2415,26,Virginia,PayPal,Next Day Air,No,No,Credit Card,PR2415,Cu2415
TR2416,34,Hawaii,Cash,Standard,No,No,Bank Transfer,PR2416,Cu2416
TR2417,83,Nebraska,Cash,Next Day Air,No,No,Credit Card,PR2417,Cu2417
TR2418,24,Alaska,Bank Transfer,Standard,No,No,Venmo,PR2418,Cu2418
TR2419,69,Michigan,Bank Transfer,Next Day Air,No,No,Cash,PR2419,Cu2419
TR2420,40,North Carolina,Venmo,Next Day Air,No,No,Credit Card,PR2420,Cu2420
TR2421,87,North Carolina,PayPal,Free Shipping,No,No,PayPal,PR2421,Cu2421
TR2422,46,Minnesota,PayPal,Standard,No,No,Debit Card,PR2422,Cu2422
TR2423,82,Georgia,Credit Card,Store Pickup,No,No,Credit Card,PR2423,Cu2423
TR2424,81,West Virginia,PayPal,Free Shipping,No,No,Credit Card,PR2424,Cu2424
TR2425,57,Delaware,Debit Card,Next Day Air,No,No,Bank Transfer,PR2425,Cu2425
TR2426,49,North Dakota,Venmo,2-Day Shipping,No,No,Bank Transfer,PR2426,Cu2426
TR2427,42,Florida,Venmo,Free Shipping,No,No,Debit Card,PR2427,Cu2427
TR2428,26,Oregon,Debit Card,Standard,No,No,Cash,PR2428,Cu2428
TR2429,38,Idaho,PayPal,Next Day Air,No,No,Debit Card,PR2429,Cu2429
TR2430,57,Virginia,PayPal,Standard,No,No,Credit Card,PR2430,Cu2430
TR2431,100,North Dakota,Cash,Express,No,No,Cash,PR2431,Cu2431
TR2432,73,Alabama,Cash,Express,No,No,Bank Transfer,PR2432,Cu2432
TR2433,66,Hawaii,PayPal,Store Pickup,No,No,Venmo,PR2433,Cu2433
TR2434,73,Oregon,Cash,Standard,No,No,Cash,PR2434,Cu2434
TR2435,45,Utah,Cash,Store Pickup,No,No,Credit Card,PR2435,Cu2435
TR2436,27,Hawaii,Cash,Free Shipping,No,No,Cash,PR2436,Cu2436
TR2437,24,Connecticut,Credit Card,Store Pickup,No,No,Credit Card,PR2437,Cu2437
TR2438,59,Wyoming,Credit Card,Store Pickup,No,No,Credit Card,PR2438,Cu2438
TR2439,20,Delaware,Cash,Express,No,No,Venmo,PR2439,Cu2439
TR2440,44,Arkansas,Cash,Standard,No,No,Bank Transfer,PR2440,Cu2440
TR2441,90,Indiana,Bank Transfer,Standard,No,No,Bank Transfer,PR2441,Cu2441
TR2442,36,California,Credit Card,Free Shipping,No,No,Credit Card,PR2442,Cu2442
TR2443,95,Wyoming,PayPal,Free Shipping,No,No,Debit Card,PR2443,Cu2443
TR2444,30,South Dakota,Venmo,2-Day Shipping,No,No,Bank Transfer,PR2444,Cu2444
TR2445,65,West Virginia,Cash,Express,No,No,Debit Card,PR2445,Cu2445
TR2446,96,Tennessee,PayPal,Store Pickup,No,No,Cash,PR2446,Cu2446
TR2447,65,Alaska,Cash,2-Day Shipping,No,No,Credit Card,PR2447,Cu2447
TR2448,47,South Dakota,Venmo,Store Pickup,No,No,Venmo,PR2448,Cu2448
TR2449,25,Tennessee,Bank Transfer,Free Shipping,No,No,PayPal,PR2449,Cu2449
TR2450,56,Alabama,Debit Card,Express,No,No,Venmo,PR2450,Cu2450
TR2451,76,North Carolina,Venmo,Standard,No,No,Venmo,PR2451,Cu2451
TR2452,60,Oklahoma,Debit Card,Store Pickup,No,No,Venmo,PR2452,Cu2452
TR2453,67,New York,Venmo,Express,No,No,Bank Transfer,PR2453,Cu2453
TR2454,95,Iowa,PayPal,Store Pickup,No,No,Cash,PR2454,Cu2454
TR2455,72,Alaska,Bank Transfer,Express,No,No,Venmo,PR2455,Cu2455
TR2456,98,Alaska,PayPal,Express,No,No,Cash,PR2456,Cu2456
TR2457,83,Nebraska,Credit Card,2-Day Shipping,No,No,PayPal,PR2457,Cu2457
TR2458,37,Delaware,PayPal,2-Day Shipping,No,No,Cash,PR2458,Cu2458
TR2459,85,Texas,Bank Transfer,Free Shipping,No,No,Bank Transfer,PR2459,Cu2459
TR2460,36,Missouri,PayPal,2-Day Shipping,No,No,Cash,PR2460,Cu2460
TR2461,36,Maine,Venmo,Store Pickup,No,No,Credit Card,PR2461,Cu2461
TR2462,86,Pennsylvania,PayPal,Next Day Air,No,No,Credit Card,PR2462,Cu2462
TR2463,99,Missouri,Venmo,Standard,No,No,Bank Transfer,PR2463,Cu2463
TR2464,21,Mississippi,Bank Transfer,Standard,No,No,Cash,PR2464,Cu2464
TR2465,84,Hawaii,Debit Card,Express,No,No,Cash,PR2465,Cu2465
TR2466,63,Texas,Cash,Free Shipping,No,No,Bank Transfer,PR2466,Cu2466
TR2467,84,South Dakota,Cash,Express,No,No,Cash,PR2467,Cu2467
TR2468,72,New Jersey,Debit Card,Express,No,No,Credit Card,PR2468,Cu2468
TR2469,21,Connecticut,Credit Card,2-Day Shipping,No,No,Venmo,PR2469,Cu2469
TR2470,92,Maryland,Cash,Standard,No,No,PayPal,PR2470,Cu2470
TR2471,72,Arizona,Cash,Next Day Air,No,No,Credit Card,PR2471,Cu2471
TR2472,83,Oklahoma,Cash,Store Pickup,No,No,Cash,PR2472,Cu2472
TR2473,73,Utah,Bank Transfer,Standard,No,No,Credit Card,PR2473,Cu2473
TR2474,98,Arkansas,Cash,Next Day Air,No,No,Cash,PR2474,Cu2474
TR2475,76,North Carolina,Cash,Store Pickup,No,No,Bank Transfer,PR2475,Cu2475
TR2476,43,California,Bank Transfer,Next Day Air,No,No,Venmo,PR2476,Cu2476
TR2477,60,Colorado,Debit Card,Next Day Air,No,No,Cash,PR2477,Cu2477
TR2478,40,California,Debit Card,2-Day Shipping,No,No,PayPal,PR2478,Cu2478
TR2479,93,Vermont,Cash,2-Day Shipping,No,No,Bank Transfer,PR2479,Cu2479
TR2480,98,Kansas,Venmo,Standard,No,No,Credit Card,PR2480,Cu2480
TR2481,91,Ohio,Debit Card,Next Day Air,No,No,Credit Card,PR2481,Cu2481
TR2482,92,New Jersey,Venmo,Free Shipping,No,No,Debit Card,PR2482,Cu2482
TR2483,87,Arizona,PayPal,Next Day Air,No,No,Credit Card,PR2483,Cu2483
TR2484,96,Arizona,PayPal,Standard,No,No,Debit Card,PR2484,Cu2484
TR2485,97,New Hampshire,Bank Transfer,2-Day Shipping,No,No,Cash,PR2485,Cu2485
TR2486,55,Louisiana,Credit Card,2-Day Shipping,No,No,Bank Transfer,PR2486,Cu2486
TR2487,58,Texas,Credit Card,Store Pickup,No,No,Credit Card,PR2487,Cu2487
TR2488,21,Montana,PayPal,Next Day Air,No,No,PayPal,PR2488,Cu2488
TR2489,82,New Hampshire,Credit Card,Express,No,No,PayPal,PR2489,Cu2489
TR2490,34,South Dakota,Credit Card,Express,No,No,Venmo,PR2490,Cu2490
TR2491,78,Montana,PayPal,Free Shipping,No,No,Cash,PR2491,Cu2491
TR2492,47,North Carolina,Debit Card,Express,No,No,Bank Transfer,PR2492,Cu2492
TR2493,96,South Dakota,Venmo,Next Day Air,No,No,Bank Transfer,PR2493,Cu2493
TR2494,23,Maine,Cash,2-Day Shipping,No,No,Venmo,PR2494,Cu2494
TR2495,27,Oklahoma,PayPal,Store Pickup,No,No,Debit Card,PR2495,Cu2495
TR2496,37,Nebraska,Bank Transfer,Free Shipping,No,No,Credit Card,PR2496,Cu2496
TR2497,79,Illinois,Bank Transfer,Store Pickup,No,No,Credit Card,PR2497,Cu2497
TR2498,40,Colorado,Bank Transfer,Standard,No,No,Bank Transfer,PR2498,Cu2498
TR2499,39,Massachusetts,Cash,Next Day Air,No,No,Cash,PR2499,Cu2499
TR2500,73,Louisiana,Debit Card,Next Day Air,No,No,Cash,PR2500,Cu2500
TR2501,84,Massachusetts,Credit Card,Store Pickup,No,No,Cash,PR2501,Cu2501
TR2502,94,West Virginia,Cash,Free Shipping,No,No,Venmo,PR2502,Cu2502
TR2503,47,Idaho,Cash,Standard,No,No,PayPal,PR2503,Cu2503
TR2504,77,Ohio,PayPal,Store Pickup,No,No,Debit Card,PR2504,Cu2504
TR2505,94,Rhode Island,Credit Card,Store Pickup,No,No,Cash,PR2505,Cu2505
TR2506,75,Illinois,PayPal,Express,No,No,PayPal,PR2506,Cu2506
TR2507,82,New York,Debit Card,Free Shipping,No,No,Venmo,PR2507,Cu2507
TR2508,36,Louisiana,PayPal,Store Pickup,No,No,Credit Card,PR2508,Cu2508
TR2509,90,California,Cash,2-Day Shipping,No,No,Debit Card,PR2509,Cu2509
TR2510,48,Washington,PayPal,Free Shipping,No,No,Bank Transfer,PR2510,Cu2510
TR2511,42,South Dakota,Cash,Standard,No,No,Credit Card,PR2511,Cu2511
TR2512,33,Idaho,Debit Card,Store Pickup,No,No,PayPal,PR2512,Cu2512
TR2513,63,North Dakota,Credit Card,Free Shipping,No,No,Credit Card,PR2513,Cu2513
TR2514,53,Washington,Debit Card,2-Day Shipping,No,No,Cash,PR2514,Cu2514
TR2515,37,Alaska,Debit Card,Free Shipping,No,No,PayPal,PR2515,Cu2515
TR2516,92,Kansas,Bank Transfer,2-Day Shipping,No,No,Cash,PR2516,Cu2516
TR2517,73,Utah,Bank Transfer,Standard,No,No,Debit Card,PR2517,Cu2517
TR2518,38,Wyoming,Credit Card,Standard,No,No,Venmo,PR2518,Cu2518
TR2519,51,Maine,PayPal,Store Pickup,No,No,Venmo,PR2519,Cu2519
TR2520,90,Michigan,Credit Card,Standard,No,No,Credit Card,PR2520,Cu2520
TR2521,56,Illinois,Bank Transfer,Next Day Air,No,No,Cash,PR2521,Cu2521
TR2522,33,Minnesota,Debit Card,Standard,No,No,PayPal,PR2522,Cu2522
TR2523,53,Massachusetts,Cash,2-Day Shipping,No,No,Debit Card,PR2523,Cu2523
TR2524,24,New Jersey,Cash,Express,No,No,Bank Transfer,PR2524,Cu2524
TR2525,59,Kansas,Venmo,Express,No,No,Credit Card,PR2525,Cu2525
TR2526,72,Kentucky,PayPal,Standard,No,No,PayPal,PR2526,Cu2526
TR2527,28,Rhode Island,Bank Transfer,Express,No,No,PayPal,PR2527,Cu2527
TR2528,36,Illinois,Cash,Express,No,No,Bank Transfer,PR2528,Cu2528
TR2529,47,Alabama,Bank Transfer,2-Day Shipping,No,No,Debit Card,PR2529,Cu2529
TR2530,62,Tennessee,Cash,Next Day Air,No,No,Bank Transfer,PR2530,Cu2530
TR2531,98,Massachusetts,Debit Card,Free Shipping,No,No,Debit Card,PR2531,Cu2531
TR2532,28,Texas,PayPal,Free Shipping,No,No,Cash,PR2532,Cu2532
TR2533,86,Nebraska,PayPal,Next Day Air,No,No,Debit Card,PR2533,Cu2533
TR2534,46,Pennsylvania,Venmo,Standard,No,No,Cash,PR2534,Cu2534
TR2535,42,Virginia,PayPal,Free Shipping,No,No,Cash,PR2535,Cu2535
TR2536,80,Vermont,Bank Transfer,Express,No,No,Bank Transfer,PR2536,Cu2536
TR2537,39,Oklahoma,Bank Transfer,Express,No,No,PayPal,PR2537,Cu2537
TR2538,49,Maine,Debit Card,2-Day Shipping,No,No,PayPal,PR2538,Cu2538
TR2539,32,New Jersey,Venmo,Next Day Air,No,No,Credit Card,PR2539,Cu2539
TR2540,73,Massachusetts,PayPal,Next Day Air,No,No,Cash,PR2540,Cu2540
TR2541,42,New Jersey,PayPal,Free Shipping,No,No,Debit Card,PR2541,Cu2541
TR2542,58,Washington,Venmo,Next Day Air,No,No,Venmo,PR2542,Cu2542
TR2543,22,Arkansas,PayPal,Express,No,No,PayPal,PR2543,Cu2543
TR2544,56,West Virginia,Debit Card,Next Day Air,No,No,PayPal,PR2544,Cu2544
TR2545,70,Delaware,Cash,Next Day Air,No,No,Venmo,PR2545,Cu2545
TR2546,50,Texas,Bank Transfer,Free Shipping,No,No,Debit Card,PR2546,Cu2546
TR2547,21,Texas,Venmo,Express,No,No,Credit Card,PR2547,Cu2547
TR2548,97,Mississippi,Bank Transfer,2-Day Shipping,No,No,Cash,PR2548,Cu2548
TR2549,63,Texas,Credit Card,Standard,No,No,Credit Card,PR2549,Cu2549
TR2550,60,Virginia,Credit Card,Standard,No,No,Debit Card,PR2550,Cu2550
TR2551,52,New Hampshire,Credit Card,Store Pickup,No,No,Debit Card,PR2551,Cu2551
TR2552,32,Minnesota,Cash,Next Day Air,No,No,Debit Card,PR2552,Cu2552
TR2553,48,Maryland,Cash,2-Day Shipping,No,No,Credit Card,PR2553,Cu2553
TR2554,25,Vermont,Cash,Store Pickup,No,No,Venmo,PR2554,Cu2554
TR2555,68,Kansas,Bank Transfer,Store Pickup,No,No,Debit Card,PR2555,Cu2555
TR2556,74,Idaho,PayPal,Standard,No,No,Credit Card,PR2556,Cu2556
TR2557,88,Montana,PayPal,Standard,No,No,Bank Transfer,PR2557,Cu2557
TR2558,23,Oklahoma,Venmo,Standard,No,No,PayPal,PR2558,Cu2558
TR2559,32,California,Cash,Express,No,No,PayPal,PR2559,Cu2559
TR2560,71,Mississippi,Venmo,Free Shipping,No,No,Debit Card,PR2560,Cu2560
TR2561,62,California,Debit Card,Next Day Air,No,No,Debit Card,PR2561,Cu2561
TR2562,20,New York,Credit Card,Free Shipping,No,No,Debit Card,PR2562,Cu2562
TR2563,62,Arizona,Debit Card,Standard,No,No,Cash,PR2563,Cu2563
TR2564,81,Massachusetts,PayPal,Standard,No,No,Venmo,PR2564,Cu2564
TR2565,90,Kentucky,Debit Card,2-Day Shipping,No,No,Bank Transfer,PR2565,Cu2565
TR2566,43,Vermont,Debit Card,Store Pickup,No,No,Venmo,PR2566,Cu2566
TR2567,38,Missouri,Credit Card,Standard,No,No,PayPal,PR2567,Cu2567
TR2568,25,Michigan,Venmo,Store Pickup,No,No,Cash,PR2568,Cu2568
TR2569,98,Texas,Cash,Express,No,No,PayPal,PR2569,Cu2569
TR2570,75,New York,Debit Card,Free Shipping,No,No,Bank Transfer,PR2570,Cu2570
TR2571,27,New Mexico,Bank Transfer,Store Pickup,No,No,PayPal,PR2571,Cu2571
TR2572,27,Mississippi,Credit Card,Standard,No,No,Cash,PR2572,Cu2572
TR2573,42,Washington,Debit Card,Next Day Air,No,No,Bank Transfer,PR2573,Cu2573
TR2574,90,New Mexico,Bank Transfer,Store Pickup,No,No,Bank Transfer,PR2574,Cu2574
TR2575,63,Florida,Credit Card,2-Day Shipping,No,No,Credit Card,PR2575,Cu2575
TR2576,96,Minnesota,Cash,Express,No,No,PayPal,PR2576,Cu2576
TR2577,40,New Hampshire,PayPal,Free Shipping,No,No,Debit Card,PR2577,Cu2577
TR2578,39,Minnesota,Debit Card,Next Day Air,No,No,Bank Transfer,PR2578,Cu2578
TR2579,48,Vermont,Bank Transfer,Free Shipping,No,No,Cash,PR2579,Cu2579
TR2580,20,Minnesota,Venmo,Express,No,No,Venmo,PR2580,Cu2580
TR2581,29,Massachusetts,Cash,Store Pickup,No,No,Bank Transfer,PR2581,Cu2581
TR2582,81,Wyoming,Bank Transfer,Express,No,No,Credit Card,PR2582,Cu2582
TR2583,98,South Dakota,Venmo,2-Day Shipping,No,No,Venmo,PR2583,Cu2583
TR2584,93,Oklahoma,Bank Transfer,Next Day Air,No,No,Cash,PR2584,Cu2584
TR2585,30,Florida,PayPal,Store Pickup,No,No,Bank Transfer,PR2585,Cu2585
TR2586,37,Wisconsin,Venmo,Free Shipping,No,No,Debit Card,PR2586,Cu2586
TR2587,28,Maine,Venmo,Express,No,No,Credit Card,PR2587,Cu2587
TR2588,29,Connecticut,PayPal,Express,No,No,PayPal,PR2588,Cu2588
TR2589,49,Delaware,Venmo,Free Shipping,No,No,Venmo,PR2589,Cu2589
TR2590,53,North Dakota,Bank Transfer,2-Day Shipping,No,No,PayPal,PR2590,Cu2590
TR2591,66,California,PayPal,Free Shipping,No,No,Venmo,PR2591,Cu2591
TR2592,61,New Mexico,Debit Card,Express,No,No,Cash,PR2592,Cu2592
TR2593,23,Iowa,Cash,Store Pickup,No,No,Venmo,PR2593,Cu2593
TR2594,36,Colorado,Debit Card,Store Pickup,No,No,Bank Transfer,PR2594,Cu2594
TR2595,81,Montana,Credit Card,Free Shipping,No,No,Cash,PR2595,Cu2595
TR2596,56,Iowa,Credit Card,Free Shipping,No,No,Bank Transfer,PR2596,Cu2596
TR2597,78,Louisiana,Venmo,Next Day Air,No,No,Credit Card,PR2597,Cu2597
TR2598,25,Alabama,Bank Transfer,Store Pickup,No,No,Venmo,PR2598,Cu2598
TR2599,86,Nevada,Credit Card,Express,No,No,Debit Card,PR2599,Cu2599
TR2600,99,Vermont,Credit Card,Express,No,No,Credit Card,PR2600,Cu2600
TR2601,83,New York,Debit Card,Express,No,No,Bank Transfer,PR2601,Cu2601
TR2602,33,Mississippi,PayPal,Store Pickup,No,No,Cash,PR2602,Cu2602
TR2603,44,South Carolina,Venmo,Free Shipping,No,No,Venmo,PR2603,Cu2603
TR2604,58,Washington,Debit Card,2-Day Shipping,No,No,Cash,PR2604,Cu2604
TR2605,54,Colorado,Credit Card,Store Pickup,No,No,Debit Card,PR2605,Cu2605
TR2606,93,Nevada,Debit Card,2-Day Shipping,No,No,Venmo,PR2606,Cu2606
